Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,r_squared,slope,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
SGA,-0.007459160123920841,0.03071550379390348,-0.07445951709718941,-0.015332142675529285,-0.006018890295392211,11.5600004196167,11.484771554683785,0.006550314438098992,0.010854454315260094,0.0017435564881279342,0.4126984126984127,14,True,True,11.71208553314209,11.406936073303223,11.30227845509847,11.222277851104737,0.5,0.25,-0.10517518099646346,0.17580275377209686,0.021798425591007843,0.02597795717079098,1.4011363636363636,0.709891150023663,-0.010470656996857963,49.18885561670443,41.60326966655876,24.668177403690514,84.61071544189058,69.65441890579476,25.9792813208158,50.34800906442214,43.15312398834574,45.04370346390418,58.453382971835545,75.34800906442214,15.405471026222077,35.7801877630301,25.9792813208158,31.660731628358693,56.86306247976691,Other
CKX,0.12410989587971945,0.004545471884987571,0.03174604588019375,0.013761520867357198,0.0,11.050000190734863,10.77936664285235,0.02510662795406131,0.5142405813461577,0.03137432910879636,0.36507936507936506,13,True,False,10.91899995803833,10.829500007629395,10.815666675567627,10.193599967956542,0.5,0.375,-0.13844869717268568,0.2180714071502745,0.01984889056851295,0.03723336188191564,1.0676691729323309,0.26548672566371684,0.12069920152813782,49.18035772094529,63.09485270314017,17.954839753965686,59.61071544189058,65.0169957915183,16.62350275169958,29.19229524117838,74.37682097766267,42.4016672062156,36.96179993525413,82.06134671414698,40.40547102622208,51.37584978957591,16.62350275169958,28.58530268695371,25.639365490449983,Other
RAND,-0.11373258565382184,0.04736378074353362,0.05112113614347094,0.0017094408623693884,-0.0192468239253028,11.720000267028809,11.306557154967773,0.03656666714671673,0.49898871262814687,-0.05943457120757681,0.5079365079365079,24,False,False,11.317999935150146,11.071499967575074,11.148666604359944,11.410799961090088,0.625,0.25,-0.3684855592887823,0.06215075010138989,0.0328189846587196,0.03029009751412659,0.7333333333333333,0.7751046025104603,-0.11642163525224723,49.171050501780506,40.75752670767238,71.84363871803173,34.61071544189058,54.66979605050177,86.50048559404337,32.834250566526386,28.795726772418256,58.90275979281321,59.299125930721914,28.17254775008093,65.40547102622207,58.09323405632891,86.50048559404337,55.55195856264163,71.2204596956944,Other
TWLO,-0.03174972953807831,0.02925001780192057,0.04386411811014635,0.02108137459539011,-0.0024230306782883734,123.51000213623047,117.99099675461201,0.046774800903635304,0.496916497172994,-0.4179723570423743,0.5238095238095238,23,False,False,116.32799987792968,114.33900032043456,118.31166712443034,125.42000030517578,0.375,0.375,-0.2473289973417271,0.06706674049236834,0.05927536658805965,0.0563170061069306,1.1712703616258726,0.6294336505274225,-0.03468752569171626,49.16558756879249,39.632567173842666,73.04953059242473,34.61071544189058,45.29378439624474,83.31175137584978,40.75752670767238,39.07413402395598,56.010642602784074,60.42408546455164,26.966655875687927,65.40547102622207,61.37099384914211,83.31175137584978,34.17772741987699,60.94205244415668,SOFTWARE
SSBI,0.2433179075419375,-0.018195051249237027,0.010486845366893144,0.03213466611328746,0.048989123737169425,13.489999771118164,13.345700192728758,0.010812439685107398,0.8122985105479131,0.05061587686729138,0.4444444444444444,15,False,False,13.355999946594238,13.51100001335144,13.536333306630452,12.907399997711181,0.5,0.25,-0.07415411527622122,0.30285609249310325,0.024059694162249005,0.03176958044489923,0.13392857142857142,0.08755760368663594,0.23954552071390842,49.16457591453545,72.98883133700227,32.06539333117514,34.61071544189058,74.78552929750728,8.400776950469407,2.711233408870185,85.86921333764973,38.6613790870832,27.067821301392033,67.9507931369375,65.40547102622207,30.649077371317574,8.400776950469407,50.38847523470379,14.146973130462934,Other
FDMT,-0.1950523450134086,-0.07540979334971082,-0.1471774220683696,-0.12422358470187904,-0.09324757692104046,8.460000038146973,9.195167544535868,-0.07995150744433813,0.039798366070773306,-0.01282066090773511,0.49206349206349204,23,True,False,9.414000034332275,9.296000003814697,8.977333323160808,8.515800018310546,0.5,0.25,-0.37586807538927625,0.05867395327830725,0.06427122332557433,0.06713103026086535,0.9840625487911797,2.0210776094286285,-0.1974946599776703,49.16396892198122,22.02168986727096,65.47426351570087,59.61071544189058,46.95289737779217,88.87989640660408,68.96244739397864,20.68630624797669,63.785003237293616,78.03496277112333,34.54192295241178,40.40547102622208,58.4817092910327,88.87989640660408,74.40919391388799,79.32988022013596,Other
INBKZ,0.020371570063197203,0.01010600603303252,-0.0020375363709763416,0.005336582820583329,0.0036885309014325204,24.489999771118164,24.366163649635066,0.005082298685330909,0.2832940890553697,0.0036606361056619316,0.3968253968253968,3,True,True,24.439999961853026,24.356246948242188,24.286145464579263,24.287488059997557,0.375,0.5,-0.01998395083224939,0.17028918474801505,0.00587405634777584,0.007641906863235876,0.9509594882729211,0.4756756756756757,0.017275631166755543,49.16376659112982,49.29184202007122,14.932016833926838,84.61071544189058,73.20734865652315,27.581741663968923,28.382971835545483,53.318225963094854,45.23976205891875,50.764810618323075,85.08416963418583,15.405471026222077,42.744415668501134,27.581741663968923,36.35480738102946,46.697960505017804,Other
TVAI,0.006916965969940977,0.002952729667494311,0.0009822470439844325,0.0009822470439844325,0.0009822470439844325,10.1899995803833,10.177201402505245,0.0012575341070586508,0.6248788062946441,0.0013935274792157013,0.12698412698412698,0,True,True,10.185999870300293,10.176499795913696,10.176333173116047,10.154139823913575,0.25,0.0,-0.008789077597612388,0.6330763273101735,0.00020127596331595915,0.0005677658094520667,1.336734693877551,5.00945179584121,0.003861850076972358,49.161338620912915,53.09970864357397,2.5412754936872775,84.61071544189058,64.43023632243444,1.4729685982518614,82.28391065069601,47.7338944642279,41.26436549044998,46.95694399482032,97.47491097442537,15.405471026222077,3.755260602136614,1.4729685982518614,66.5425704111363,52.282292003884756,Other
CSCO,0.04395740183298489,-0.020833337275439498,-0.0020222909069133863,-0.006292474273356811,-0.005791980547445094,78.95999908447266,79.04762188765244,-0.0011084812052197955,0.11107012653862443,0.053465978707402904,0.5555555555555556,15,False,False,78.68799896240235,80.2819995880127,79.12133305867513,77.87129364013671,0.5,0.25,-0.13574555133673535,0.17123055439107396,0.028678704702939643,0.03244862060581164,1.3284684192248495,0.6182777906330458,0.04078990048211647,49.14838944642279,49.68841048883134,56.89543541599223,34.61071544189058,65.40547102622207,27.306571706053738,44.71511816121722,59.87374554872127,44.54677889284558,50.368242149562974,43.120751052120426,65.40547102622207,40.02913564260278,27.306571706053738,29.265134347685333,40.14244091939139,ENTERPRISE IT & HARDWARE
CHPT,-0.15203149500008437,0.13908450452965931,-0.01221380125398705,0.026984062588886606,0.006220834046796933,6.46999979019165,6.299968235033602,0.02698927182085091,0.6522537396142821,-0.04531730166686479,0.4603174603174603,24,False,False,6.292000007629395,6.13199999332428,6.226666641235352,6.552599983215332,0.375,0.375,-0.46500481683236033,0.04828859123235932,0.06180498234259374,0.0559505410038329,3.223892979363269,0.6340131609651375,-0.15460434076981133,49.14333117513758,47.87957267724183,60.67497572029783,34.61071544189058,33.291518290708964,94.38329556490773,59.719974101651026,24.76529621236646,58.28281806409841,52.17707996115247,39.34121074781483,65.40547102622207,73.37325995467788,94.38329556490773,15.57138232437682,75.2508902557462,EV
RMMZ,0.05216832515861912,0.026410151218378863,0.012811903913357242,0.004951181459285043,0.0017340284203079324,15.020000457763672,14.859844701401041,0.010777754383094645,0.5513242664551922,0.009310511262735464,0.38095238095238093,4,False,False,14.873500156402589,14.919923305511475,14.797649383544922,14.66540460586548,0.5,0.25,-0.03681394254960801,0.22464556708768652,0.014109759476383724,0.014497198033967833,1.3276661514683152,1.2260216847372811,0.04897591080777562,49.13746358044675,60.165101974749106,13.762544512787311,34.61071544189058,80.30511492392361,15.603755260602137,70.45969569439949,61.880867594690834,47.37091291680155,39.89155066364519,86.25364195532535,65.40547102622207,25.129491744901262,15.603755260602137,55.058271285205564,38.13531887342182,Other
WHR,-0.23067373132618368,-0.23510066494318757,-0.13586698316533408,-0.11807689310273972,-0.057914443113726816,60.349998474121094,76.55224310494073,-0.21164950854031778,0.039952244055341604,0.07370349448946761,0.5238095238095238,25,False,False,73.69132995605469,80.41841049194336,81.08489125569662,79.30360473632813,0.625,0.375,-0.34124050100131476,0.039985033744600045,0.04564954546111573,0.06872978167910382,0.2995123391756856,2.0480780746659626,-0.23300796641183405,49.13442861767563,29.2691809647135,77.84072515377144,34.61071544189058,56.175137584978955,97.4263515700874,49.708643573972154,18.09647134995144,68.28949498219488,70.78747167368081,22.175461314341213,65.40547102622207,67.54613143412107,97.4263515700874,93.88960828747167,81.91971511816122,Other
MPV,-0.01633484170503861,0.017158160931342505,0.003172896162164376,0.003172896162164376,0.013354701344548381,18.969999313354492,18.978026518629825,-0.0004229736567947692,0.04488739866522078,0.009542415951437297,0.5873015873015873,15,True,False,19.02399959564209,19.020499801635744,19.089333216349285,18.57614755630493,0.5,0.375,-0.18144318237979892,0.20998705295932193,0.015126755644785068,0.014458942742782373,1.6251428571428572,0.5920766216804527,-0.019319408615748643,49.13321463256718,44.24571058595015,61.257688572353516,59.61071544189058,60.57381029459373,17.983166073162835,49.06927808352218,41.50210424085465,44.11439786338621,55.81094205244415,38.75849789575914,40.40547102622208,55.81903528650048,17.983166073162835,22.64486888960829,58.514082227258015,Other
