Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,r_squared,r_squared_15d,slope,sma30w_dist,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
PAA,0.17476120287658084,0.013882645185917804,0.05449464898520965,0.034734929526167684,0.017070941458192865,22.639999389648438,21.71288216953612,0.04269894769719214,0.5948382506811921,0.07277040188468707,0.039745002847662685,0.19315997593491607,2.8,0.5714285714285714,15,False,False,21.551999855041505,21.689499855041504,21.8236665725708,21.569799919128418,0.5,0.375,-0.06927181800980879,0.08897709415968251,0.018629280109318833,0.017730965146356036,1.1080832574924364,1.4152274881187166,0.14268334862527216,64.18016602192134,70.95019342359768,57.86589297227596,29.368149580915542,82.84977433913605,58.41392649903289,66.76337846550612,84.1231463571889,43.58115731785945,29.069954867827207,42.15022566086396,70.64796905222437,33.63958736299162,58.41392649903289,69.17311411992264,15.892972275951001,OIL AND GAS MIDSTREAM
SND,0.14455816311304345,0.06408153112004572,0.011363625074878331,-0.012938945803797633,0.013282765069207891,5.340000152587891,5.012782132432673,0.06527672887239971,0.047389857730879476,0.779143214899482,0.005950049504340152,0.3737471810802832,2.81,0.49206349206349204,22,True,True,5.146119070053101,4.99993257522583,4.902849229176839,4.6945274066925045,0.5,0.375,-0.32358317204464604,0.06026147109456399,0.050566301172153084,0.048963082074735036,0.8483928503129453,0.8803113489312805,0.11330502856230762,64.1779497098646,57.89007092198582,61.355577047066404,79.36814958091554,52.74016763378465,80.3030303030303,44.41489361702128,82.14055448098001,45.17267085751128,42.13007736943907,38.6605415860735,20.647969052224372,63.74919406834301,80.3030303030303,63.63636363636363,17.8755641521599,Other
IEX,0.08822348793056686,0.14661035525567667,0.051780860336075867,0.04797722637313835,0.058336558686858456,217.33999633789062,202.8569899854044,0.0713951555405031,0.0723228764949582,0.4794272761827018,-0.12926842210479603,0.1603381025950056,3.49,0.5396825396825397,14,True,False,206.28800048828126,201.80649948120117,197.34066721598307,199.18859954833985,0.5,0.375,-0.14488766927296756,0.046305321836100914,0.022911044401162282,0.026076644901360066,2.138636582248911,1.9155487840472605,0.05850861962098168,64.14107833655706,47.55399742101869,50.95099935525467,54.36814958091554,72.45325596389426,91.13475177304964,88.29787234042553,76.43455834945196,50.889748549323016,52.46615087040619,49.06511927788524,45.64796905222437,44.0361057382334,91.13475177304964,54.8920051579626,23.581560283687946,Other
CCBG,0.11933248083334794,0.06005523850284803,-0.004752672636680131,-0.010736525730653375,-0.026827217018803622,46.06999969482422,45.747885985430116,0.007041062170538108,0.6656975139844548,0.020385824953692303,0.07918371180052398,0.08137196661765823,1.6,0.5238095238095238,23,True,False,46.39200096130371,46.03650054931641,44.94633356730143,43.953113021850584,0.375,0.125,-0.039620019229938776,0.17042176512538057,0.02805396041075774,0.03009393862119056,1.0704138168442794,0.6957090332956563,0.08876815500184504,64.13402643455835,78.09477756286266,71.47404900064475,54.36814958091554,72.95696324951643,25.209542230818826,42.61766602192134,80.07736943907156,27.29448742746615,21.925370728562218,28.542069632495163,45.64796905222437,9.598646034816248,25.209542230818826,47.300128949065126,19.938749194068343,Other
LRCX,0.003538035948671208,0.16423287342718282,-0.03794089438127664,-0.04131499275550077,-0.009871415713546553,248.75,251.50095765037736,-0.010938159743318302,0.2025409995240963,0.31363820281438204,0.4635801725490119,0.2454302901191763,1.16,0.5396825396825397,23,True,False,260.1429977416992,253.03400039672852,242.99866689046223,236.33104705810547,0.5,0.25,-0.2000608070063388,0.08756210990506332,0.03831682795771689,0.045165849125650574,1.1786955849974894,1.0572784852205286,-0.02386442403552023,64.11468407479045,69.10460992907801,74.68971631205673,54.36814958091554,64.99032882011605,59.284332688588,61.661831076724695,56.366860090264346,40.55186170212766,30.915538362346872,25.326402321083172,45.64796905222437,39.15215989684075,59.284332688588,60.1063829787234,43.649258542875565,AI
SGMT,0.6044776431434421,0.6459331174044288,0.4650767545373859,0.059113362398476844,-0.017142813546316964,8.600000381469727,6.409154166297022,0.3418307873905452,0.0965061635286715,0.6124648965423999,0.013444940638249189,0.3551488257760166,6.33,0.49206349206349204,26,True,True,6.849000024795532,6.141500020027161,5.708166694641113,5.631900024414063,0.375,0.25,-0.3064024038989579,0.2833361514554162,0.07597828504718969,0.08325497204102675,16.54354175384316,0.5083061304979583,0.5606660158440294,64.11125886524823,73.59364925854288,72.1590909090909,79.36814958091554,41.888297872340424,9.78401031592521,60.267569310122504,96.95357833655706,23.875523855577047,26.426499032882013,27.857027724049,20.647969052224372,49.92746615087041,9.78401031592521,12.193745970341714,3.0625402965828497,Other
AMTD,0.023564371954704247,0.04424242015566566,0.013529436514039817,-0.0021235592763581977,0.03380000591278076,1.0338000059127808,1.019973430481652,0.013555819218349321,0.10947807522360986,0.14228434149430788,0.00039668741153864973,-0.00031587553116544254,0.49,0.4444444444444444,23,True,True,1.0306799769401551,1.0149899870157242,1.010426656405131,1.0134559869766235,0.375,0.25,-0.07547163021186416,0.10795071089379416,0.0356176939020929,0.04131771614664828,2.9730602409638553,4.970958617287927,-0.0043849241745832586,64.08526756931013,51.482914248871694,53.8563829787234,79.36814958091554,69.6607027724049,47.87234042553192,95.27724049000645,64.66795615731786,39.17553191489362,48.537234042553195,46.15973565441651,20.647969052224372,22.155061250805932,47.87234042553192,53.74758220502902,35.34816247582205,Other
RELL,0.19503298501633504,0.25570778442988606,-0.027581353172096732,-0.03711482793290754,-0.02964008991055652,13.75,13.301271260930937,0.033735778352787085,0.08351576540771076,0.15300786725398516,0.018587373094075287,0.20232178313865684,1.89,0.49206349206349204,25,True,True,13.919999980926514,13.207000112533569,12.520666694641113,12.374800033569336,0.5,0.25,-0.25486112316081583,0.20981494497463601,0.059054576962311686,0.058857142460810676,1.6683356494727377,0.6306805586344492,0.16240159250439856,64.07378304319793,69.0361057382334,69.98307543520309,79.36814958091554,58.66376531270148,17.504835589941973,53.01418439716312,85.60606060606061,28.376450676982593,30.98404255319149,30.033043197936813,20.647969052224372,45.47872340425532,17.504835589941973,30.14990328820116,14.410058027079303,Other
CELZ,0.05213276729068684,0.07766994673543616,-0.008928562875609045,-0.026315764707211,-0.004484300617814165,2.2200000286102295,2.192442502510966,0.012569326706493963,0.4803072070349329,0.07370764006267884,0.006554301547747787,-0.07311274253226638,1.22,0.5079365079365079,26,True,True,2.2740000009536745,2.217170011997223,2.1144466757774354,2.018568007946014,0.5,0.25,-0.15639807588287477,0.15387119786536585,0.08698611110489621,0.08151222735190375,1.1826726761882462,0.300776802029994,0.023403386817843087,64.07378304319793,68.09316569954868,75.83413926499031,79.36814958091554,70.80915538362346,29.593810444874276,31.342682140554484,70.55125725338492,28.558591231463566,31.926982591876207,24.18197936814958,20.647969052224372,33.333333333333336,29.593810444874276,29.464861379754996,29.464861379754996,Other
SCHL,0.1380481266975943,0.02995386911955794,-0.04350931458163901,-0.012033439680194977,-0.01662186036939809,40.22999954223633,39.472301403985725,0.019195691948534186,0.708209098053878,0.21409577107172553,0.1286875965408466,0.2224701803133874,2.4,0.6031746031746031,17,True,True,40.080999755859374,39.706999969482425,39.035000228881835,36.97640014648437,0.375,0.125,-0.11400279924331942,0.3256560056911424,0.029770041180671357,0.036655297890662436,1.7590206122254464,0.36977560861875075,0.10697275423058604,64.06753707285623,77.17601547388782,65.55045132172792,79.36814958091554,64.55915538362346,7.35009671179884,44.60831721470019,81.56028368794325,21.163362346872987,22.844132817537076,34.46566731141199,20.647969052224372,17.99645390070922,7.35009671179884,19.052224371373306,18.45583494519665,Other
GAM,0.06733451330627063,0.11151011641774686,-0.0035265770105594937,-0.0013829742586486593,0.0001538089615206376,64.98999786376953,63.09687191557163,0.030003483385532066,0.11270177862984597,0.9049227204918351,0.035102265221732,0.09071922845162417,4.52,0.47619047619047616,5,True,True,64.5790008544922,62.716000366210935,61.43800036112467,61.22040023803711,0.375,0.25,-0.0867330205069087,0.08933375503994609,0.014571852653372014,0.013633964771559304,2.679525759294888,1.0273394596565923,0.03819003622327398,64.03912798194713,64.71631205673759,30.794648613797552,79.36814958091554,68.21002578981302,58.204384268214056,79.69052224371373,73.14635718891039,38.38189071566731,35.303836234687296,69.22147001934235,20.647969052224372,23.60573823339781,58.204384268214056,40.27240490006448,26.86976144422953,Other
SNFCA,0.08956915977181017,0.013713092902771491,-0.024365554872868924,-0.00723147172434557,-0.027327981238485084,9.609999656677246,9.659139389561782,-0.005087382105453282,0.6577617026607201,0.19758529841749106,0.016448733215141596,0.08359013692063856,1.29,0.6190476190476191,16,True,True,9.788999938964844,9.697500038146973,9.57333329518636,9.343999977111816,0.25,0.125,-0.08760680821598604,0.18553008038374955,0.022505180550401564,0.02200088590917439,2.2047227592566396,0.9143270068648912,0.059817546747564794,64.0344938749194,68.45180528691168,64.35364281108961,79.36814958091554,54.952450032237266,21.87298517085751,72.73533204384269,76.59574468085107,26.885477111540943,31.56834300451322,35.6624758220503,20.647969052224372,14.498710509348806,21.87298517085751,38.426821405544814,23.420373952288845,Other
REFI,0.004877807781013056,0.05212015622735866,0.0008403553951601749,-0.026960778584713005,-0.020559210784299887,11.90999984741211,11.837063404023853,0.006161700828894981,0.035425891288319,0.5258747705832871,0.0030498739028672834,0.011585064193831505,0.98,0.5714285714285714,14,True,True,12.019999790191651,11.719499874114991,11.665375232696533,11.664092235565185,0.625,0.25,-0.08493584307595238,0.10852517652840865,0.020574264866464614,0.021566520757659195,2.2074650229918795,1.0249612817978002,-0.02256123581307514,63.98472759509994,49.049000644745334,56.15328820116054,79.36814958091554,88.18504190844617,47.50161186331399,77.10348162475822,57.05996131528046,39.2492746615087,50.97114764667956,43.86283043197937,20.647969052224372,23.396196002578982,47.50161186331399,42.74661508704062,42.95615731785944,Other
NAT,0.3512273975494809,-0.05631397887155757,0.0146789730904596,-0.02123891743957186,-0.01601417750594477,5.53000020980835,5.6814706965352935,-0.026660436147160706,0.735173247236217,0.3659393513166753,0.0302659954801316,0.279874053201187,0.05,0.6190476190476191,29,False,False,5.707000064849853,5.808000016212463,5.731333335240682,5.515149240493774,0.25,0.25,-0.14014372509665174,0.057643832753873414,0.05101341916492883,0.050439139166933364,1.0334407219436852,0.4885581973963234,0.31433098369717466,63.96941489361702,69.33430045132172,96.05093488072211,29.368149580915542,47.586234687298514,82.30174081237911,32.05996131528046,92.48871695680207,36.41179078014184,30.685847840103158,3.9651837524177953,70.64796905222437,31.1250805931657,82.30174081237911,38.96679561573178,7.527401676337847,ENERGY SHIPPING
CYPH,0.21790825786471743,0.06930812954105849,-0.0339772892755665,-0.08097300554001002,-0.060662974910724754,0.8500999808311462,0.8614044123985114,-0.01312325709580344,0.46560117759454506,0.2894222279100909,0.0045935145812466775,-0.11244829342532336,1.13,0.5396825396825397,31,True,False,0.8873099982738495,0.8805549919605256,0.8232366621494294,0.7489620006084442,0.5,0.0,-0.3263433933681514,0.12762073819403258,0.11644826791668406,0.11912044668937993,1.028036310626902,0.7858657033921271,0.18465223656303842,63.964579303675045,70.53916827852998,87.87878787878788,54.36814958091554,52.514506769825914,38.52353320438427,45.86557059961315,86.76660219213412,32.1607027724049,29.480980012894907,12.137330754352032,45.64796905222437,37.60477111540941,38.52353320438427,53.04642166344294,13.2495164410058,Other
OGS,0.11660084489772303,0.01718336705130757,-0.012956303494831635,-0.0010261840481447,-0.005336071877071817,87.61000061035156,87.9057394236761,-0.0033642719492884476,0.6245552176580094,0.4813064917791585,0.1207978201718191,0.06437179499989636,0.3,0.5396825396825397,16,False,False,88.10299987792969,88.54650039672852,87.52333348592123,87.09344802856445,0.5,0.25,-0.04644747476634979,0.06454099167368411,0.01899903018002959,0.0196202219372902,0.9827934947074489,0.835749883555813,0.08611110870979717,63.95631850419084,73.11411992263056,54.803352675693105,29.368149580915542,84.89684074790458,76.74081237911025,46.63120567375886,79.8033526756931,42.39623629916183,26.906028368794324,45.21276595744681,70.64796905222437,19.245647969052225,76.74081237911025,57.08413926499033,20.212765957446805,Other
SCYX,0.2608637107213634,0.01886587765369857,-0.11019043060440929,-0.0656999945640564,-0.052434072940730554,0.9343000054359436,0.9885559954926773,-0.054884083758647895,0.7915007789909273,0.07511244275597902,0.005531264194351737,0.22304983722087668,0.45,0.4603174603174603,23,True,False,1.0310299873352051,1.004514992237091,0.9610433260599772,0.901045993566513,0.5,0.25,-0.15828829423859364,0.08322371289522554,0.07248130016562582,0.0813060947797237,1.0719263781165438,0.43354642549516303,0.2264347542285489,63.917835267569316,73.35589941972921,57.02369439071567,54.36814958091554,70.58349451966473,62.4113475177305,31.197614442295297,89.21663442940039,35.88733075435203,26.66424887169568,42.99242424242424,45.64796905222437,33.55899419729207,62.4113475177305,35.70277240490007,10.799484203739523,Other
STAG,0.032831412600068145,0.056295027786672745,-0.03029528166218252,-0.03520768504977803,-0.03715877577536178,38.09000015258789,38.47546700558419,-0.010018510053181598,0.0009372365238923388,0.2369730422030051,0.0018649386920137855,0.01336874847145719,0.21,0.5396825396825397,13,True,True,39.18899993896484,38.37050018310547,37.66374371846517,37.93259674072266,0.375,0.5,-0.09438716507242398,0.0670350977722456,0.01788910828635383,0.019633966185641113,1.9346875011675242,1.4157429901765899,0.004629072040614847,63.91602192134107,48.08994197292069,49.70583494519665,79.36814958091554,67.24290780141844,74.61315280464217,82.90618955512572,66.94068343004514,46.98843488072212,51.93020631850419,50.31028368794326,20.647969052224372,48.56947130883301,74.61315280464217,53.07865892972276,33.07543520309478,Other
FONR,0.01554964726322056,0.02047419606948463,0.005841774338675226,0.004241777365698794,0.0026469637916759223,18.940000534057617,18.74986524492526,0.010140621633737763,0.23834857135020385,0.8965111969486022,0.0035858278816563015,0.10712759062610283,7.14,0.5396825396825397,1,True,True,18.830999755859374,18.74049997329712,18.652999941507975,18.599399948120116,0.625,0.375,-0.01977546499143477,0.18012563231604078,0.0021332418118481075,0.0025644904435117746,7.809313725490196,3.324723427067596,-0.012180799988619817,63.89607511283043,53.51386202450033,42.05754352030948,79.36814958091554,93.88297872340425,22.920696324951646,97.41295938104449,61.87943262411347,39.071969696969695,46.50628626692456,57.95857511283043,20.647969052224372,30.04513217279175,22.920696324951646,50.41908446163765,38.136686009026434,Other
OPBK,0.04907496891972946,0.0849624134011747,0.022678997610542245,0.006978393719618684,-0.03799997965494792,14.430000305175781,14.107187803443788,0.02288283860892459,0.010009902394004459,0.27821017626505584,0.0030154243866968816,0.054630338487089106,2.75,0.5555555555555556,12,True,True,14.326000118255616,14.13550000190735,13.765000025431315,13.610000038146973,0.625,0.0,-0.1351940034882605,0.12249508798104984,0.02121914975309917,0.021879026514656844,3.6500085280573087,0.8940676642404174,0.02042908423329178,63.87451644100582,53.147163120567384,51.575596389426174,79.36814958091554,81.18955512572535,40.892972275951,76.70051579626048,70.08381689232753,34.87850580270793,46.87298517085751,48.44052224371374,20.647969052224372,16.368471953578336,40.892972275951,32.59187620889748,29.932301740812377,Other
CRCL,0.4146557104575445,0.0015720982153566649,-0.044495595266312096,0.0012572832577321961,0.012824579799061072,95.55999755859375,99.14621405344289,-0.03617098775870612,0.38961344591634306,0.008253179210858703,0.7734245483043924,0.03815772940802043,-0.44,0.5079365079365079,30,False,True,100.51300048828125,97.48350028991699,101.52633361816406,98.98679977416992,0.5,0.5,-0.3593796987342464,0.09615879415079256,0.07234416929912889,0.07858713400188055,0.8610318589492674,0.7208295465308201,0.37602733254999954,63.873911992263054,70.40215989684074,80.80270793036749,54.36814958091554,50.016118633139904,53.884590586718254,36.98420373952289,94.08446163765312,40.3834219858156,29.61798839458414,19.213410702772403,45.64796905222437,78.1229851708575,53.884590586718254,55.49645390070922,5.931656995486783,ARKK
ADAML,0.05015990367471739,0.04121478500580645,-0.00621116442648632,-0.007854507228725001,-0.007854507228725001,24.0,23.752948102357514,0.010400894094403606,0.6701350022912597,0.8238894705075127,0.017164116539347195,0.06499508544030712,2.98,0.5873015873015873,1,True,True,24.011499977111818,23.684349822998048,23.48500722249349,23.348524436950683,0.625,0.125,-0.015572472242304349,0.23019927386237923,0.008094983088589665,0.009366069521222795,1.8638294040848178,0.22354687039378024,0.021484393921621492,63.871695680206315,70.68826563507415,49.19406834300452,79.36814958091554,94.15699548678273,14.58736299161831,43.036750483559,70.29335912314636,25.191207285622177,29.331882656350743,50.822050290135394,20.647969052224372,8.164087685364281,14.58736299161831,14.821083172147,29.72275950999355,Other
CREX,0.1126126151926909,0.07703484362721703,-0.05484697663352,-0.025000007842716516,-0.012000020345052083,3.7049999237060547,3.738607943579269,-0.008989447511053704,0.5901877557948801,0.21782863928851634,0.010695323782948673,0.15727000205085398,0.44,0.49206349206349204,22,True,True,3.865499973297119,3.70974999666214,3.6518333196640014,3.6075,0.5,0.125,-0.12201592585523653,0.14143892321770823,0.05534601292479763,0.0609196161930556,0.4550546606404759,0.5502797597659258,0.08223178101045397,63.86766602192134,73.66215344938749,61.355577047066404,79.36814958091554,75.66892327530624,33.39780786589297,17.279174725983236,79.25531914893617,29.61133945841393,26.3579948420374,38.6605415860735,20.647969052224372,19.213410702772403,33.39780786589297,58.276918117343655,20.76079948420374,Other
UMC,0.2051039784444364,0.41982189865733693,0.0625,0.09067583042478973,0.09348200401819146,12.75,11.056536884155726,0.15316397291371098,0.06671715448773281,0.6985353967204504,0.014410999467662217,0.4109705231174142,5.02,0.5238095238095238,17,True,True,12.033999919891357,10.697999954223633,10.152333323160807,10.082399997711182,0.375,0.5,-0.21153849848695902,0.28651838946458563,0.029355915979903953,0.052717085979899776,3.0049039801368833,2.160375205291633,0.17219758888751616,63.857188910380394,69.3745970341715,53.775789813023856,79.36814958091554,51.108156028368796,9.445519019987104,93.22211476466796,86.08961960025789,34.89220664087685,30.645551257253388,46.240328820116055,20.647969052224372,64.70422308188265,9.445519019987104,51.54738878143133,13.926499032882012,Other
MITK,0.35422879585856737,0.008148122716833043,-0.025071660495223396,-0.033380700964172866,-0.03200574320834344,13.609999656677246,14.192399339982776,-0.04103602705603102,0.4196180338226042,0.011199691845853567,0.0525897616798061,0.18830031794824442,-0.64,0.5079365079365079,27,True,False,14.399999904632569,14.220499897003174,14.118666617075602,14.15399995803833,0.375,0.375,-0.13815785882545595,0.14128152765640886,0.048836047266325885,0.05962002198786434,0.7977854495087141,1.1067031921740345,0.3172504262715353,63.85255480335267,68.8023855577047,77.57898130238556,54.36814958091554,60.91634429400386,33.46228239845261,51.144422952933596,92.61766602192134,35.960469052224376,31.217762733720182,22.43713733075435,45.64796905222437,43.24629271437782,33.46228239845261,73.70245003223727,7.398452611218569,Other
E,0.3456033509389101,-0.02066776136774382,0.014455573262079118,0.031058176580398132,0.011863436764379265,55.439998626708984,54.1893683485582,0.02307888643592322,0.8547187229041856,0.12964022709125328,0.28485729654080677,0.29061571014904264,3.49,0.6031746031746031,18,False,False,54.02700004577637,55.02250003814697,54.71902249654134,51.517303466796875,0.75,0.125,-0.0930394124902762,0.11070046551775307,0.017524059022077328,0.02181238603176333,0.8663889094927977,0.46488788258553015,0.3088605064648183,63.851547388781434,77.17198581560284,68.00451321727917,29.368149580915542,90.16360412637009,46.48613797549967,25.46744036105738,92.32753062540297,33.157237266279814,22.848162475822047,32.011605415860735,70.64796905222437,15.087040618955513,46.48613797549967,43.65731785944552,7.688588007736944,LNG
CVLT,0.15634286063058037,0.2990114404677037,0.1223516205502287,0.14444063017881484,0.03265969420908107,101.18000030517578,90.51851122801466,0.11778241745829209,0.037703996824442955,0.4364810801149311,0.06229986023793021,-0.09525001079327744,3.07,0.5555555555555556,23,True,True,94.58400115966796,89.16700096130371,85.74166793823242,85.65140060424805,0.25,0.375,-0.18583492217091893,0.20936879146620202,0.05637990424822824,0.058961390422840224,2.2023496828139217,0.7917870205298129,0.12476793488650455,63.846510315925215,69.53578336557061,77.57898130238556,79.36814958091554,41.28384912959381,17.569310122501612,66.92456479690523,82.7852998065764,28.294850096711798,30.484364925854287,22.437137330754354,20.647969052224372,49.77433913604126,17.569310122501612,32.64829142488717,17.230818826563507,Other
CAC,0.036592097167422954,0.019333707668529668,-0.038291896682276484,-0.04821429030965502,-0.05328590972590492,47.970001220703125,49.25008721313894,-0.025991547728555366,0.047633835410121506,0.3015145433752127,0.02320412336955972,0.08885077917691167,0.23,0.5396825396825397,23,True,False,49.843000411987305,49.714482116699216,48.470018513997395,47.6492000579834,0.5,0.125,-0.11314085422272703,0.0792571195986554,0.02589503522521607,0.029693035374693408,1.0430010065450466,1.5595639907542902,0.008287067915883527,63.84328658929722,52.014829142488715,74.68971631205673,54.36814958091554,76.97453255963893,65.24822695035462,66.3201160541586,67.77885235332045,42.348484848484844,48.00531914893617,25.326402321083172,45.64796905222437,17.907801418439718,65.24822695035462,72.66279819471308,32.23726627981947,Other
WLYB,0.2933108671405946,0.07845788871616342,0.0,0.0,0.0,41.20000076293945,39.88521092927465,0.03296434450343559,0.8456729948312885,0.5333785724296786,0.2107258298979377,0.1963615402914011,6.83,0.1111111111111111,5,True,True,41.349250411987306,39.88346214294434,38.8925121307373,36.45175769805908,0.5,0.0,-0.09703504518623803,0.3256694855631802,0.00804587226580713,0.019070734737001695,1.2978552278820374,1.6002225106619694,0.25799591343239975,63.84248065764023,87.27836879432624,7.084139264990329,79.36814958091554,79.2311411992263,7.33397807865893,73.76692456479691,90.60283687943263,30.108397807865884,12.741779497098646,92.93197936814957,20.647969052224372,10.888136686009027,7.33397807865893,65.78014184397163,9.413281753707285,Other
TTGT,0.05992503477160751,0.45876280424483373,0.08015268981668705,0.0017698675886530988,-0.03247864278937842,5.659999847412109,4.827743928925738,0.17239023666931805,0.005610838280381411,0.9613982015351661,-0.0028893050784888903,0.14690981198655237,5.81,0.4603174603174603,26,True,True,5.223999929428101,4.645499956607819,4.37633330821991,4.192599983215332,0.625,0.125,-0.34831462179135037,0.10972279909339601,0.07822522601476185,0.06019687465849937,1.9237694711655842,1.0857854776887814,0.030982879804740574,63.83925693101225,55.71808510638298,64.71631205673759,79.36814958091554,58.333333333333336,46.96969696969697,76.62798194713088,71.8729851708575,38.281350741457125,44.3020631850419,35.29980657640232,20.647969052224372,43.98774983881367,46.96969696969697,47.04223081882656,28.1431334622824,Other
GTY,0.13813762118979625,0.031446541634962494,-0.02843599325241489,-0.015015015359025453,-0.010259509923047633,32.79999923706055,33.271277846637524,-0.014164728260492879,0.5907985298220806,0.34254106456749506,0.054382267818656,0.10854614554818834,0.11,0.5396825396825397,15,True,False,33.648999786376955,33.43800010681152,32.95016803741455,32.72683570861816,0.5,0.125,-0.0715341604659957,0.10273827708403672,0.019740062119467775,0.021069241392436974,1.036270584817956,0.640722876064508,0.1070598049995274,63.828376853642816,73.22695035460993,52.66360412637009,54.36814958091554,82.53546099290779,50.59638942617666,38.69277885235332,81.57640232108318,33.94785622179239,26.79319793681496,47.35251450676983,45.64796905222437,12.346872985170858,50.59638942617666,45.43842682140554,18.439716312056735,Other
MASI,0.30979821441370414,0.0033170945796167895,-0.0013989143898375837,-0.0011194276510842999,-0.0002800279788638711,178.4600067138672,177.94105684076322,0.002916414470710736,0.5260901168293942,0.48092970847059796,0.650107037270307,0.15928539263875569,5.58,0.5079365079365079,2,True,True,178.50599975585936,178.45400009155273,178.21666717529297,177.09180084228515,0.625,0.0,-0.06467840743633252,0.4832126725771307,0.0019109402981816082,0.0013848667903563117,1.1149894344756126,0.8357152537968948,0.2740330596590988,63.80923597678917,73.18262411347517,36.44019987105093,79.36814958091554,90.86073500967117,3.1431334622823983,50.80593165699548,91.18310767246938,26.834501934235977,26.83752417794971,63.575918762088975,20.647969052224372,6.697292069632495,3.1431334622823983,52.893294648613804,8.833010960670535,Other
MATX,0.07728579342473163,0.05739906991566992,0.017551100507464903,-0.019125161012476324,-0.012306925365644537,173.35000610351562,170.76359017742422,0.015146179132238353,0.22325107041733921,0.08968677170641724,0.18019945903490947,0.2548485797119484,1.77,0.47619047619047616,19,True,True,173.79400024414062,171.7285011291504,167.79466807047527,165.16600158691406,0.375,0.25,-0.12847465133302768,0.0664114409724067,0.026773414221784496,0.028027519312185195,0.7527208771317925,0.7383541570863555,0.04786958817053529,63.799967762733715,67.46856866537718,48.154416505480334,79.36814958091554,62.43149580915538,75.11283043197938,34.4455190199871,74.8388136686009,39.436653771760156,32.55157962604771,51.86170212765957,20.647969052224372,29.384268214055446,75.11283043197938,59.8565441650548,25.177304964539005,MARINE SHIPPING
RCUS,0.10738862537503602,0.11712957104701341,-0.03979307733369198,-0.03286579467327616,-0.027016132939742702,24.1299991607666,23.770807585690456,0.01511061724686089,0.457600792695226,0.4995867009582124,0.0651905667580401,0.12855446553509564,1.14,0.49206349206349204,24,True,True,24.622999954223634,23.635499954223633,22.86166655222575,22.369200019836427,0.375,0.25,-0.1754885814195194,0.169723650133028,0.06109861508223825,0.06888285205666923,1.005308805915401,0.648435751889207,0.07715043667987392,63.790901031592526,76.63604126370083,67.40812379110251,79.36814958091554,55.95986460348162,25.32237266279819,38.168923275306256,78.72340425531915,28.546300773694387,23.38410702772405,32.60799484203739,20.647969052224372,35.855899419729205,25.32237266279819,46.719858156028366,21.292714377820758,Other
EFC,0.007216563667990845,0.11223627686846521,0.00996169444757667,-0.0060331766459404326,-0.01125278465032204,13.180000305175781,12.74561983386639,0.0340807647624322,0.02589292034944321,0.9125615439545611,0.004615724407216553,0.036266750389082725,5.22,0.5555555555555556,10,True,True,13.057000064849854,12.71400008201599,12.319783020019532,12.212315216064454,0.625,0.25,-0.14599920181978093,0.09393608036952902,0.015624899758290517,0.015174512679257896,2.363555303634027,0.9815171016015516,-0.020286341645643566,63.78787878787879,53.62266279819471,50.084622823984525,79.36814958091554,79.77917472598324,55.12572533849129,76.51515151515152,58.333333333333336,40.650185364281114,46.39748549323018,49.931495809155386,20.647969052224372,31.80206318504191,55.12572533849129,40.12733720180529,41.682785299806575,Other
EOLS,0.11158798239345247,0.2603405498941619,-0.02448213104365287,-0.007662828249186339,-0.017077827877348073,5.179999828338623,4.841580986589527,0.06989841596917762,0.028545033691076315,0.8867981794545035,0.004096102215544237,-0.0791111442308464,2.28,0.47619047619047616,19,False,True,5.0699999809265135,4.66399998664856,4.577333323160807,4.669200000762939,0.5,0.375,-0.3038868969189242,0.04767666862155677,0.050294753092798426,0.04789023944682469,2.541599945781335,0.9679773745128634,0.0812351266816609,63.78243874919408,62.536266924564806,48.154416505480334,54.36814958091554,54.43262411347517,89.97421018697615,76.85364281108963,79.22308188265636,48.229368149580914,37.48388136686009,51.86170212765957,45.64796905222437,62.05673758865248,89.97421018697615,38.467117988394584,20.79303675048356,Other
WAFD,0.08441403829372111,0.11656056685430158,-0.010163659352470721,-0.012394327512929137,-0.014614964333976192,35.060001373291016,33.91740035707691,0.03368775331201653,0.11114350302198511,0.7002052392541331,0.02512364636551584,0.10543392463166305,3.78,0.5238095238095238,12,True,True,34.97200050354004,33.676999950408934,32.878333218892415,32.385799942016604,0.5,0.125,-0.08290524239811253,0.13934092875086407,0.020285924529253662,0.021870671073800866,1.9888631270711215,0.6287061751074976,0.054803190247938616,63.778812056737586,64.8573500967118,45.470664087685364,79.36814958091554,81.01225016118633,34.17150225660864,56.939071566731144,75.75757575757575,30.596389426176664,35.16279819471309,54.54545454545455,20.647969052224372,13.870083816892327,34.17150225660864,26.03159252095422,24.258542875564153,Other
