Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,r_squared,r_squared_21d,slope,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
TIGO,0.3832139215851924,0.1505662729648967,-0.012988596647452338,-0.023673541774521342,-0.00917544512169174,82.06999969482422,80.27461975400897,0.022365474247239763,0.9245441524340567,0.6308498564490879,0.39442957088511477,0.6349206349206349,31,True,True,82.4375,80.90042991638184,78.01301422119141,74.0558470916748,0.625,0.125,-0.0781105388343512,0.05439242904992815,0.03350795946356195,0.034368749838395454,1.185665135851183,0.788428906584642,0.3479109328733171,85.65745057064781,91.02636232117024,98.2036650056261,79.12714997588812,89.24610191287574,84.3915769168944,51.39045169586883,93.36119594920432,22.239591705513583,8.997749557948882,1.8124095804533034,20.88892461019129,13.390130204147242,84.3915769168944,54.717891014306375,6.6548786368751,Other
VIAV,1.0527815862773209,0.35712036761162474,-0.025727898194850184,-0.09591626871318717,-0.038958149406378054,43.16999816894531,41.361332393564645,0.0437284214679234,0.8918753477779374,0.7947914258697977,0.346745382988691,0.5873015873015873,32,True,True,43.973999404907225,41.39099960327148,38.81666628519694,35.16379970550537,0.625,0.125,-0.21131540695321682,0.058768475118653817,0.06264635173746505,0.059134986588534236,1.396112348891926,0.9853338419941414,1.0003895997325045,85.5105690403472,96.60424369072496,95.4428548464877,79.12714997588812,71.26667738305738,80.91946632374216,64.82076836521459,99.09982317955313,23.260930718533995,3.4198681883941493,4.573219739591705,20.88892461019129,31.3695547339656,80.91946632374216,56.97637035846327,0.9162514065262819,COMMUNICATION EQUIPMENT
LGN,0.5732135866971485,0.4952681897141207,0.016397616949727988,0.0022388097233784665,-0.010438394583514043,80.58000183105469,69.98413376480568,0.15140386107883166,0.6374956605590976,0.9356736188345777,0.4289833032590454,0.6666666666666666,29,True,True,76.75900039672851,68.22649993896485,63.05566673278808,58.87339996337891,0.5,0.25,-0.15882855343983512,0.04330758226276009,0.05281444559698899,0.047490521553492177,4.5886892320140245,0.5432813119891192,0.5330613437028839,85.46234528210898,92.4650377752773,97.50442051117183,79.12714997588812,71.33499437389487,92.73428709210738,62.00771580131812,96.7690081980389,21.809194663237424,7.559074103841827,2.5116540749075713,20.88892461019129,34.08615978138563,92.73428709210738,16.982800192895034,3.247066388040508,ENGINEERING & CONSTRUCTION
FLEX,0.3152257141577601,0.4389962704516458,0.020370001527307998,-0.04649381719433931,-0.03241560956472645,87.16000366210938,79.80403755231404,0.09217536274368658,0.5780749478753698,0.9554677965554476,0.345934635483175,0.6666666666666666,32,True,True,85.05700073242187,78.60799980163574,74.09066658020019,69.93259971618653,0.625,0.125,-0.13496140247498792,0.08729313949002653,0.038415589171415965,0.036820624153772734,5.991216674220182,1.2911179372005006,0.281657950114966,85.38800032149172,89.23002732679635,99.13599099823179,79.12714997588812,81.49011412956116,58.84905963671435,91.0544928468092,91.27149975888122,20.374336923324222,10.794084552322778,0.880083587847613,20.88892461019129,21.14611798746182,58.84905963671435,44.791834110271665,8.7445748271982,Other
ATEN,0.5299990684034613,0.2580500175721739,0.01735983901839353,0.020682137368275462,0.015890163171640364,28.1299991607666,25.800376642196785,0.09029412829422401,0.8856384935300432,0.8956513984051291,0.15403315951381047,0.6190476190476191,30,True,True,27.215999794006347,25.785999965667724,24.596999994913737,22.807600021362305,0.875,0.0,-0.09240284749265013,0.10930935495240918,0.033123526918184036,0.03613301176169945,1.99321949370042,1.065464202952875,0.4909497651842408,85.38136955473395,93.60231474039543,97.04629480790871,79.12714997588812,90.81739270213791,45.95724160102878,77.06156566468414,96.30284520173605,16.692452981835718,6.421797138723678,2.969779778170712,20.88892461019129,10.343996142099341,45.95724160102878,49.89551519048384,3.713229384343353,CYBER SECURITY
SNDK,0.8997213318233506,0.7508296516784935,0.023777633966484683,0.012576978346115632,-0.06339934468473989,1002.3499755859375,881.0794689797599,0.13763855687909965,0.6746764615165071,0.8628917077091693,6.273747908538021,0.5873015873015873,30,True,True,952.2639892578125,868.446499633789,806.6306660970052,732.1842016601563,0.625,0.25,-0.2585061584959845,0.03773675979872789,0.06511391458519877,0.064101216559015,1.4899946045199715,0.829135772169993,0.8512358158185596,85.35906606654878,95.03697154798263,94.59893907731876,79.12714997588812,66.3398167497187,96.2063976852596,60.85034560360071,98.84262980228259,26.697275357659542,4.987140331136474,5.41713550876065,20.88892461019129,45.860794084552325,96.2063976852596,48.87477897444141,1.1734447837968172,AI
PUMP,0.6341463720117161,0.1890785344635774,0.13043479875305689,0.024705886840820312,0.012202266298245062,17.420000076293945,15.130489992932386,0.15131764301295028,0.7806190357265318,0.5589501789464549,0.08204540793430604,0.5873015873015873,27,True,True,15.605999851226807,14.739499855041505,14.718666553497314,13.769999923706054,0.625,0.25,-0.0945673951604258,0.051730507339141765,0.048452340787134465,0.04468181572393868,1.3557934892188432,0.8348584510891677,0.5924389759073105,85.19691367947276,89.52740716926539,91.44028291271499,79.12714997588812,87.14836842951294,86.28837807426459,58.021218453624826,97.26732036650057,24.92726249799068,10.496704709853722,8.57579167336441,20.88892461019129,25.05224240475808,86.28837807426459,52.218292878958366,2.7487542195788457,Other
VRA,0.7500001262810326,0.3675497154055824,-0.030516457149355688,0.04822336407642029,0.019753066651470672,4.130000114440918,3.8097994156051644,0.08404660295872599,0.8433067520237738,0.7661182052400396,0.028294451912427278,0.5873015873015873,34,True,True,4.003000020980835,3.805000030994415,3.6600000222524005,3.3130000162124635,0.75,0.25,-0.16111109418633499,0.09235993284423731,0.06276921316288495,0.053960588544039546,3.994296609390793,1.0652342017256475,0.7053358601543022,85.15049831216847,91.78990515994212,95.83266355891335,79.12714997588812,80.46535926699887,55.47339656003858,85.41231313293683,98.00675132615335,20.87526121202379,8.234206719176981,4.18341102716605,20.88892461019129,34.37550233081498,55.47339656003858,41.51261855007233,2.009323259926057,Other
DGII,0.22004447478077385,0.17001279659027005,-0.021785736083984375,-0.03318039310233252,-0.028034098898935975,54.779998779296875,53.93192805488231,0.015724836010897785,0.7409188422823753,0.7659040346589929,0.16284369891323436,0.6031746031746031,25,True,True,55.40400009155273,53.83450012207031,52.207000096639,51.211200103759765,0.625,0.125,-0.08590397151533892,0.03420600276305534,0.033590764306004155,0.033419398964617965,1.4014880083512478,1.0021476697966898,0.18890596782314353,85.05606011895195,86.43706799549912,88.9567593634464,79.12714997588812,88.26555216203184,97.79778170712105,65.63253496222472,86.5134222793763,27.22934415688796,13.587043883619996,11.059315222633018,20.88892461019129,14.370679954991159,97.79778170712105,57.54701816428227,13.502652306703103,COMMUNICATION EQUIPMENT
ZYME,0.25235325875779535,0.154068632409707,-0.02067999083028629,-0.005693944670464123,-0.021708646480337313,27.940000534057617,27.00022191892555,0.03480632929440249,0.7992125829402791,0.8252424902574546,0.09227342878435431,0.6031746031746031,26,True,True,27.941000175476074,27.07800006866455,26.03983345031738,25.15009998321533,0.75,0.0,-0.10133542876989043,0.04641332434514866,0.03922604660461716,0.04059462543337495,2.7660528520333374,0.6672355137615693,0.22039015293065095,84.98171515833467,86.56968333065424,91.14290307024594,79.12714997588812,88.98488988908535,90.56421797138724,65.64860954830412,88.29770133419065,22.489551519048383,13.454428548464877,8.873171515833468,20.88892461019129,11.477254460697637,90.56421797138724,27.117826715962064,11.718373251888764,Other
WATT,3.7124463097714373,1.3904208465181578,0.3461381099725652,0.16849939704373823,0.05138840430652901,32.939998626708984,22.50003512661978,0.463997653396447,0.7832765370230437,0.8586780899378134,0.2818718730441987,0.5873015873015873,34,True,True,26.067999649047852,21.169999647140504,19.34516649246216,16.309099884033202,0.75,0.125,-0.26780021485542865,0.10036755354385554,0.1288624302920697,0.10502212079474815,2.9459593417231367,1.7389631851029004,3.5921732006860947,84.91641215238707,96.9458286449124,95.83266355891335,79.12714997588812,68.24867384664844,50.60279697797782,91.43224561967529,99.95177624176176,20.31767400739431,3.0782832342067197,4.18341102716605,20.88892461019129,37.02780903391737,50.60279697797782,51.66371965921878,0.06429834431763383,Other
ACLS,0.46903430166623195,0.482030341923932,-0.042235322751812014,-0.06364843358882272,-0.025025478491113858,134.02000427246094,119.92134757646318,0.11756586280026833,0.5888225291348442,0.9470424731271438,0.732533609079692,0.6666666666666666,28,True,True,131.39800186157225,116.95450096130371,108.28900044759115,98.65960052490234,0.75,0.0,-0.20010151354794575,0.08472332138575447,0.04910589409773853,0.04928101249887264,4.783428170872505,1.1917464531864819,0.4315409678009635,84.91339816749718,91.23131329368269,96.45555376949044,79.12714997588812,75.28130525638964,60.520816588972835,88.86834914000964,95.37051920913036,20.521218453624815,8.792798585436424,3.560520816588973,20.88892461019129,25.180839093393345,60.520816588972835,43.61838932647484,4.645555376949043,Other
ACHC,1.0520833917257824,0.20805957143555345,-0.015351670891183956,0.007304629987938005,-0.020248657284137425,27.579999923706055,26.347153186401552,0.04679240783937167,0.8409297158627786,0.8174057799857386,0.246026301393128,0.5714285714285714,28,True,True,27.423999977111816,26.405999851226806,25.350333213806152,23.87219997406006,0.5,0.125,-0.11436378646361718,0.06113618652058846,0.043024737987553505,0.03990988217325631,2.5779438088342617,0.6972996992975582,0.9997092248066846,84.89772544606977,93.22456196752934,90.91785886513424,79.12714997588812,77.59604565182447,78.99051599421315,66.38000321491721,99.08374859347371,19.886272303488187,6.799549911589777,9.098215720945186,20.88892461019129,18.260729786208003,78.99051599421315,29.569201093071854,0.9323259926056904,Other
MANE,1.7311257873939363,0.6943303378712246,0.4663632776860982,0.5197524180368613,0.029970030426879492,103.0999984741211,73.46809892530922,0.40333015257325383,0.8196066275393679,0.5480548234291801,0.7625229854373112,0.6206896551724138,31,True,True,78.88299942016602,71.43249988555908,68.31433308919271,60.199399871826174,0.5,0.0,-0.1604737746492681,0.1233388127004075,0.1032839093907032,0.08446722220401001,2.957639670990193,1.8545001122692955,1.6260970547932618,84.80308632052724,97.81385629320044,97.92235974923645,79.12714997588812,71.10995016878316,39.607780099662435,91.9868188394149,99.66243369233241,16.188514708246263,2.2102555859186626,2.0937148368429512,20.88892461019129,19.932486738466483,39.607780099662435,52.02539784600547,0.353640893746986,Other
ANRO,0.5962165319723516,0.22472471841786668,-0.09904273008727314,-0.0020391983472964424,0.008240578978928003,24.469999313354492,24.334965262252126,0.005548972420841213,0.8331305824961861,0.5000072347767391,0.1714631314925884,0.6031746031746031,29,True,True,25.829999732971192,24.410499858856202,23.292666625976562,22.14159999847412,0.625,0.125,-0.17743932527132406,0.032168966058685626,0.08023174829778922,0.07978866923973708,2.0837555746140652,0.3157084695740057,0.5554771977807543,84.80288538820126,92.54541070567433,95.2740716926539,79.12714997588812,75.71130043401382,98.36039221990033,46.10995016878315,97.02620157530943,21.586360713711624,7.478701173444785,4.742002893425495,20.88892461019129,26.924931683009163,98.36039221990033,16.982800192895034,2.9898730107699727,Other
MRVL,0.8333735746032522,0.7458910953144187,-0.025998038432903426,-0.06743352197484821,-0.031477218728236264,153.22999572753906,135.35340465401777,0.1320734496425588,0.7598289693914098,0.9498270307359119,1.2613633396804973,0.6031746031746031,27,True,True,150.54400024414062,133.2408348083496,119.38492685953776,104.82394058227538,0.75,0.125,-0.11827309359760331,0.12126015418914665,0.051934656473003306,0.05576874887393571,5.24238016546842,0.8496445419605453,0.786581414982205,84.70201736055296,96.60826233724481,92.90307024594117,79.12714997588812,86.49332904677703,40.42758398971226,78.7172480308632,98.56936183893265,15.36087445748272,3.415849541874297,7.113004340138241,20.88892461019129,18.78315383378878,40.42758398971226,33.017199807104966,1.446712747146761,AI
DELL,0.7607157343273624,0.2545072110915616,-0.04062427891290028,-0.04701746417831677,-0.046487977442116295,205.92999267578125,192.79152669202455,0.06814856549554062,0.9267218550595171,0.8882445916291366,1.6612277144477476,0.5555555555555556,29,True,True,204.59212493896484,190.9108757019043,182.25214080810548,163.99640411376953,0.5,0.125,-0.10803753526531722,0.030530859506490135,0.044211382597082086,0.04755291337744205,0.9941527115413034,0.6535502714180682,0.7157779797806578,84.56699083748593,95.94518566146922,89.57964957402346,79.12714997588812,78.59266998874779,98.63366018325029,38.104806301237744,98.1192734287092,23.68911750522424,4.0789262176498955,10.43642501205594,20.88892461019129,17.264105449284678,98.63366018325029,53.27921556019932,1.8968011573701977,DATA CENTERS
MPWR,0.29722239067320594,0.5035687023168575,-0.011800006929433346,-0.07841629470997251,-0.0525898026915491,1504.0799560546875,1398.110458497233,0.07579479640782925,0.32432483781599275,0.9290277047651238,4.934648648568197,0.6031746031746031,29,True,True,1508.0890014648437,1376.0069946289063,1273.749424235026,1212.7473669433593,0.625,0.125,-0.18637927513282618,0.054182252965901685,0.03753648952099534,0.03668688035696619,3.881067999523329,1.1148961513552509,0.2641141153008433,84.52861276322136,84.27905481433854,95.2740716926539,79.12714997588812,74.3288860311847,84.52017360552966,86.5053849863366,90.46777045491079,25.718533997749564,15.745057064780582,4.742002893425495,20.88892461019129,28.30734608583829,84.52017360552966,42.84680919466324,9.548304131168623,AI
