Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,r_squared,r_squared_15d,slope,sma30w_dist,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
DAC,0.30643942102760147,0.13604744417904982,0.10436676947271308,0.03733042158641742,0.011393221494661291,132.27000427246094,121.12606347724319,0.09200283139153974,114.66001163311299,0.1535844309496155,118.13233362833658,81.72982025146484,0.618381196306256,0.6117976837088253,10509500.251735687,0.6937489094745256,0.7488527339677504,0.2749381926019439,0.28018288480938197,5.74,0.5873015873015873,24,True,True,123.28099975585937,120.16450004577636,118.13233362833658,116.11360000610351,0.625,0.375,-0.09511329147873768,0.049858949150017255,0.025278874753229152,0.02425773942800003,1.8492506587615283,1.1995503059133616,0.22993490423632457,84.81523317734387,87.19541713732451,82.84653864773277,80.5026625786671,85.55349362594804,91.35065354203647,76.54510246893659,88.91399064063256,29.571566887203485,12.832822333387123,17.169598192673874,19.513474261739553,40.66483782475392,91.35065354203647,45.15894787800549,11.102146199774083,Other
INGN,0.2703180655575288,0.07957961290559082,0.030085965268356506,0.019858136552901667,0.011251747145398646,7.190000057220459,6.90722138674605,0.04093956956657273,6.628135115418128,0.08476968740352642,6.72633334795634,5.590000152587891,0.2862253776311345,0.1322834905832169,2125195.780904365,0.78537432533642,0.13739227707615692,0.022355031010375774,0.0715882594045676,2.2,0.6031746031746031,26,True,True,7.10600004196167,6.892000007629394,6.72633334795634,6.538599996566773,0.5,0.25,-0.08823534774120141,0.03452452161220598,0.04822964299538346,0.045300022327878435,3.1022211142135356,1.4535501715322157,0.1959287994251078,84.76883976117477,81.37808617072777,89.24883007907053,80.5026625786671,78.27981281265129,98.0313054703889,86.89688558980151,87.26803291915442,28.74596578989834,18.650153299983863,10.767306761336132,19.513474261739553,27.117960303372598,98.0313054703889,43.956753267710184,12.748103921252218,Other
PRAA,0.8235807431080372,0.08749991307656316,-0.060728763349939194,-0.023386343294041177,-0.019257949137133076,20.8799991607666,20.730475943031244,0.0072127247896409665,18.655073276281154,0.11926653149705457,19.997666803995767,10.420000076293945,1.003838676380599,0.5252008619990032,7132756.055393601,0.8416995727521709,0.06383108508429147,0.1838100070960694,0.26675964880415115,2.88,0.6031746031746031,30,True,True,21.61299991607666,21.03450002670288,19.997666803995767,18.899800033569335,0.625,0.25,-0.11293748670114861,0.06294865210485963,0.034402263441572455,0.03636425041280541,0.6227745205626626,1.9024919947248236,0.7167926583825913,84.69763595288042,89.63611424883007,95.34452154268195,80.5026625786671,82.81829917702115,82.37857027593996,55.187994190737456,97.32128449249637,27.76323220913345,10.392125221881557,4.671615297724705,19.513474261739553,30.732612554461838,82.37857027593996,84.20203324189123,2.6948523479102793,Other
TKNO,0.7777777777777778,0.43369177587491076,0.17647055523618374,0.06951871385034084,0.09890106723095889,4.0,3.2995272194409706,0.2122948937750265,3.103841907567765,0.28872543097225045,3.103000020980835,1.9900000095367432,1.0100502416234507,-0.37205650363227155,365669.6523955822,0.8346524452497672,0.8675350554811002,0.024088422571825356,0.10772638992347695,4.83,0.5238095238095238,29,True,True,3.474000024795532,3.2125000238418577,3.103000020980835,2.908700008392334,0.625,0.125,-0.1821705591119148,0.061339145806692294,0.092428692480803,0.07768571376800537,1.661864347826087,2.3438557611141455,0.673671894518239,84.49935452638373,90.88671938034534,81.75326771018234,80.5026625786671,72.35355817330966,83.5888333064386,85.27513312893335,96.9985476843634,27.032031628207196,9.141520090366306,18.262869130224303,19.513474261739553,30.64385993222527,83.5888333064386,58.22978860739067,3.017589156043247,Other
VRA,0.6363636020957841,0.10399996439615886,0.002421247401353017,0.007299204865363118,0.0,4.139999866485596,3.958636129849187,0.04581470251051298,3.5046813616560137,0.18127710889225734,3.8196666955947878,1.7799999713897705,1.3258426590047685,1.1122447887295162,927874.9036561965,0.8653353412836646,0.06772301895708814,0.029595335061374354,0.4428438209183098,3.35,0.5714285714285714,31,True,True,4.090000057220459,4.016500031948089,3.8196666955947878,3.4976000213623046,0.875,0.125,-0.16111109418633499,0.0387487194143314,0.05351038929236287,0.0548654396923311,1.7700287793814733,0.6770777810205711,0.5405388706476919,84.40334032596418,86.40067774729707,92.52057447151847,80.5026625786671,80.3856704857189,96.67581087623044,55.71244150395353,95.5300952073584,24.307527836049704,13.627561723414555,7.495562368888171,19.513474261739553,27.46490237211554,96.67581087623044,26.13361303856705,4.486041633048249,Other
CIEN,0.9856995253646149,0.10542083049789149,0.0064825270053981724,-0.010995851738182653,-0.06593382289994622,538.760009765625,504.12760517018796,0.06869769526654966,426.02344906370473,0.2646252476235466,481.7633331298828,72.16000366210938,6.4661860091967185,6.2046004086694735,1156794495.4187012,0.9158911580679003,0.38953289578698624,4.426066577342982,0.7705827733725791,3.88,0.5873015873015873,35,True,True,523.7899993896484,509.16949768066405,481.7633331298828,432.5456005859375,0.625,0.125,-0.16837699858295535,0.05838909684335624,0.058853688203053235,0.0633438717261569,0.6257337369775011,1.386283166499104,0.8694178361905417,84.34363401645957,93.21042439890269,95.78425044376311,80.5026625786671,74.52396320800386,85.75116992092948,50.153299983863164,98.28949491689526,26.179199612715838,6.81781507180894,4.231886396643537,19.513474261739553,28.473454897531063,85.75116992092948,78.94142326932388,1.7266419235113764,COMMUNICATION EQUIPMENT
PUBM,0.5778120388675932,0.21183431979375353,0.0009775395238825044,-0.015384601277006636,0.009861876174517127,10.239999771118164,9.619511137153967,0.06450313587845947,8.858328206001023,0.15597430271110704,9.208666642506918,6.28000020980835,0.6305731574857167,-0.06909092989834872,5841929.5123000145,0.8183880501832919,0.5205400126043138,0.058684234451588387,0.21531003072947844,4.11,0.5873015873015873,26,True,True,9.988999843597412,9.65649995803833,9.208666642506918,8.819499950408936,0.625,0.25,-0.10381590681691978,0.08939801205604885,0.040378596357630935,0.0391664191787741,2.165677060499781,1.1775017801584102,0.4854160611604307,84.21332903017588,90.18476682265612,87.6754881394223,80.5026625786671,84.31095691463611,64.54736162659351,78.55413909956431,94.83621106987252,22.7949007584315,9.84347264805551,12.340648700984348,19.513474261739553,29.23995481684686,64.54736162659351,41.971921897692425,5.17992577053413,Other
HNST,0.6288209961607321,0.29965162641352316,0.06267807099942284,0.08115941087530093,0.10029495682830437,3.7300000190734863,3.3446509533360835,0.11521353681257555,3.0542190340873754,0.2212614673158304,3.202666680018107,2.0999999046325684,0.7761905659353422,-0.1484018443799517,6311345.947622704,0.8476509629271889,0.057199969323684,0.021966205626588818,0.3077777186626886,4.09,0.6031746031746031,32,True,True,3.4779999971389772,3.3790000081062317,3.202666680018107,3.044600009918213,0.5,0.25,-0.08873719608853581,0.11763982622791325,0.0534106295866333,0.05503639476484304,2.1509539642380937,2.7328439048296915,0.5334379563924224,84.18549298047444,89.4545747942553,96.62336614490883,80.5026625786671,78.23947071163467,48.84621591092464,90.89075359044699,95.43327416491852,20.939769243182184,10.57366467645635,3.3927706954978216,19.513474261739553,27.15830240438922,48.84621591092464,54.4376311118283,4.582862675488139,Other
MTZ,0.5907932674332957,0.15362228123959248,-0.012314066752933664,-0.05769015608459851,-0.04849060613187231,412.2699890136719,386.24973901949767,0.06736638854495308,338.0801416883153,0.2194445581892654,367.2656667073568,147.63999938964844,1.7924003706178393,1.7924003706178393,348905864.1988586,0.9244688116103438,0.7153751157971525,2.489787432821482,0.5366561511640732,5.33,0.6031746031746031,27,True,True,402.75599975585936,385.83500213623046,367.2656667073568,341.25479919433593,1.0,0.0,-0.06212857026754315,0.12451280698575978,0.03351337760551774,0.039059892248959636,1.3049505585204417,1.0995087565678183,0.49763711470171856,84.13224140713248,94.09391641116669,91.48781668549299,80.5026625786671,94.77569791834759,45.65112151040826,65.2412457640794,95.04598999515895,16.898700984347265,5.934323059544941,8.528320154913668,19.513474261739553,7.112312409230273,45.65112151040826,50.798773600129095,4.970146845247701,ENGINEERING & CONSTRUCTION
EVLV,0.2987250294527299,0.16885249605104566,-0.021947852983450415,-0.013831245417532266,0.0028129367863496614,7.130000114440918,6.738057816922445,0.05816843787450458,6.316364998627394,0.12881382187228482,6.478666718800863,4.090000152587891,0.743276246561876,0.743276246561876,15268151.999867057,0.754173905876253,0.774189234769577,0.03129488378534303,0.11093800496315812,4.57,0.5555555555555556,28,True,True,7.0180000305175785,6.72400004863739,6.478666718800863,6.039900035858154,0.875,0.0,-0.1623931324362654,0.05099164705298301,0.04138322247719638,0.03946103051969861,1.8068723909712876,1.253826892868391,0.22267226403260335,84.10117798934968,85.13796998547684,87.09456188478296,80.5026625786671,80.16782314022915,90.64063256414394,77.23898660642246,88.63966435371954,26.699612715830238,14.890269485234793,12.921574955623688,19.513474261739553,21.530579312570595,90.64063256414394,46.80490559948362,11.376472486687108,AI
