Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,r_squared,r_squared_21d,slope,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
ANGH,0.3763440740762263,0.1636363544411566,0.023999977111816406,0.00787400835704065,-0.0176515751179559,3.8399999141693115,3.6862589939854136,0.04170648900002556,0.820755155169908,0.3776901852745202,0.02681408396789007,0.5238095238095238,26,True,False,3.8095999717712403,3.7541999936103823,3.572866670290629,3.228220000267029,0.5,0.125,-0.18637992402736328,0.13647275453366545,0.06252566111697339,0.05230655833202926,1.1974528301886793,0.723822607650367,0.33482450692582905,69.28726309026662,86.48409893992934,78.97124959845809,54.54946996466431,67.21811757147447,33.34404111789271,48.891744298104726,93.31834243495021,26.518430774172828,13.539993575329264,21.044812078380982,45.466591712174754,27.93527144233858,33.34404111789271,49.622550594282046,6.697719241888852,Other
GTX,0.1435335979769589,0.17623868921333147,0.05080484263173826,0.017039847055533002,-0.005711605803242057,20.889999389648438,19.555840990460744,0.06822301325923492,0.009724350359899516,0.9082209471922191,0.0058020236122260215,0.5238095238095238,22,True,True,20.00900020599365,19.32400016784668,18.790000025431315,19.005080490112306,0.5,0.375,-0.19873403942420817,0.06591325196124104,0.02516707105463332,0.028644945561192774,1.4306805512433922,1.027441544287315,0.10903712220159244,69.28485383874076,59.520558946354,68.133633151301,79.54946996466433,65.82878252489559,74.23707035014455,68.06135560552522,81.48088660456152,40.66555573401863,40.503533568904594,31.882428525538067,20.46659171217475,51.34516543527144,74.23707035014455,57.083199486026345,18.535175072277546,Other
ALAB,0.15041249526426728,0.7483773206668336,0.024326708023387114,-0.004556008540411113,-0.07611349946898209,196.63999938964844,165.03374371973248,0.19151389865815005,0.02893677566954628,0.9445908919009937,0.25590124401262465,0.5396825396825397,28,True,True,185.63999938964844,154.87424964904784,143.77033360799155,135.4663999938965,0.625,0.375,-0.46571110128748017,0.16936889635514674,0.07555693480977727,0.0705756714300092,2.869459703569109,0.9276278431573348,0.1157085068158559,69.26919370382268,72.35383874076453,85.22325730806295,79.54946996466433,53.16415033729522,23.851590106007066,78.94314166398972,82.10729200128493,30.95747671056858,27.670253774494057,14.7928043687761,20.46659171217475,71.04481207838099,23.851590106007066,39.18246064889175,17.90876967555413,AI
ALRS,0.09167496190584823,0.10055158548660616,0.024082140236434426,0.017654012043159507,0.018453130481895726,25.940000534057617,25.01515664993282,0.036971340898130305,0.011191420071102617,0.8216241847903801,0.004692772200213772,0.6031746031746031,21,True,True,25.44200019836426,24.929000091552734,24.463773727416992,24.364136238098144,0.375,0.5,-0.10752692224027087,0.03899331785663694,0.02100531830924717,0.020528151737301187,1.5291941192485707,0.6567072191014842,0.0587428828269456,69.22803565692259,53.66206231930613,76.76678445229682,79.54946996466433,66.25441696113074,95.24574365563765,53.14808866045615,75.87536138772887,41.496145197558626,46.36203019595246,23.24927722454224,20.46659171217475,50.70269836170897,95.24574365563765,38.04208159331834,24.140700289110185,Other
ARWR,0.09998497154171002,0.2737971621503854,0.03589015218628049,-0.010752728969764116,-0.004194360338629075,73.5999984741211,67.82659611578933,0.08512003681381523,0.010719869559476652,0.9159513896706245,0.02838015098542478,0.5238095238095238,21,True,True,71.1260009765625,66.86900062561035,63.81933364868164,63.079699935913084,0.625,0.125,-0.24643837915707942,0.030081276955298233,0.04331773073182006,0.04455841938726335,1.049744059738867,0.6249692760733796,0.06680220805213177,69.22100867330549,63.7688724702859,65.0016061676839,79.54946996466433,67.72406039190491,98.6026341150016,38.80501124317379,76.96755541278509,39.591431095406364,36.25522004497269,35.014455509155155,20.46659171217475,34.46434307741728,98.6026341150016,48.70703501445551,23.048506264053966,GENOMICS
WEST,0.21956527170026346,0.43478261134680946,0.016304375525157955,0.05056179273621655,0.014466531766881651,5.610000133514404,5.0866162627841875,0.10289431002678777,0.01943221448425931,0.8685141177471961,0.0039588137659975296,0.5238095238095238,27,True,True,5.42000002861023,5.0160000085830685,4.735666656494141,4.6162000036239625,0.625,0.375,-0.25048547114241754,0.14223342016086726,0.06024782025141262,0.058912658794996464,2.6564649748322147,0.7540140615835987,0.18277518181911412,69.19792001284935,64.98955991005462,80.73000321233536,79.54946996466433,67.21811757147447,31.41663989720527,70.10921940250563,86.7330549309348,30.92756183745583,35.03453260520398,19.286058464503693,20.46659171217475,56.99084484420173,31.41663989720527,31.874397687118538,13.283006745904272,Other
IHRT,0.5486725184477249,0.8750000319310602,0.255980912823783,0.3092268579405868,-0.031365327288000136,5.25,3.9333616204116524,0.3347361637831186,0.14315772782199826,0.8656121321244941,0.011277361582684262,0.5396825396825397,29,True,True,4.287999987602234,3.777999997138977,3.4329999923706054,3.3372999906539915,0.5,0.25,-0.31024928479377484,0.24496030752112513,0.07493010619042582,0.07305985729710585,0.86989938630801,6.74262653538859,0.5019543948078768,69.18647606810151,75.16061676839062,86.29537423707035,79.54946996466433,54.99518149694828,12.36749116607774,63.85319627369097,96.48249277224542,28.871867973016382,24.86347574686797,13.720687439768714,20.46659171217475,49.29730163829104,12.36749116607774,85.43205910697077,3.53356890459364,Other
DEI,0.05761321975115806,0.21199246557990975,0.01964453193546738,0.03513769182733694,0.018691571292548694,10.899999618530273,10.145792411594451,0.0743369444533407,0.016009571415840806,0.9196246210731813,-0.003251318466461936,0.5079365079365079,20,True,True,10.490999794006347,9.9625,9.740065320332844,9.795673122406006,0.5,0.375,-0.13477848238889162,0.029211301484392365,0.032290759011938445,0.03181518251064734,1.665142026030854,0.9675285488704289,0.025708666286880844,69.16720205589463,53.33681336331513,58.46450369418568,79.54946996466433,74.39768711853517,98.79537423707035,70.47060713138451,70.44651461612592,45.280477031802114,46.68727915194346,41.55155798265339,20.46659171217475,42.77626084163187,98.79537423707035,50.53003533568905,29.569547060713138,Other
CIVB,0.10933330147949921,0.1343484106695016,0.06562892031551734,0.03261309476832091,0.015637505264519194,25.329999923706055,23.96985327163034,0.0567440541526187,0.008442435781694855,0.843479204165842,-0.004537400012741459,0.5396825396825397,19,True,True,24.346000289916994,23.87200012207031,23.3423334757487,23.360400085449218,0.625,0.25,-0.11502633014002442,0.060586601668561446,0.02867001964809866,0.029510457043482673,1.524818096388777,0.9890110441590716,0.07586853102675903,69.15756504979122,50.87536138772887,62.07436556376486,79.54946996466433,84.195309990363,78.60584645036943,68.78413106328301,78.26855123674912,40.53103919049149,49.148731127529715,37.94169611307421,20.46659171217475,27.132187600385482,78.60584645036943,53.774494057179574,21.747510440089947,Other
MOVE,0.1872572771951943,0.3283817218352057,0.05529414906221278,0.09257006398910697,0.047897176088043746,17.940000534057617,14.400585658839756,0.24578270350034012,0.2881345706310897,0.7137136764254253,0.08218213139865806,0.5873015873015873,32,True,True,16.57350034713745,13.55033781528473,12.649783341089885,11.250989322662354,0.5,0.125,-0.5092592598436438,0.1432057597046102,0.15317616362216557,0.10715479895539023,3.2927977522399763,0.29271408710028934,0.15144180839362364,69.13548024413748,78.06376485705108,95.27786700931577,79.54946996466433,44.63539993575329,31.079344683584964,51.21265660134919,84.70928364921298,22.396201413427566,21.960327658207518,4.73819466752329,20.46659171217475,50.517989078059756,31.079344683584964,9.09090909090909,15.306778027626084,Other
TOYO,0.6347825474008955,0.42784805022797345,-0.17664234379458385,-0.09324757930388672,-0.03175964786904946,11.279999732971191,11.25879976088642,0.00188296910283641,0.4563452892403151,0.756797910449208,0.06609374703624832,0.49206349206349204,26,True,True,12.541999816894531,11.077749919891357,10.182833258310954,9.292099962234497,0.375,0.25,-0.2820764058453043,0.18720133652738016,0.08974084050288801,0.0846244965868278,1.7184524048257923,0.8079074271390309,0.5854667803397662,69.12383552842917,85.52842916800515,71.72743334404112,79.54946996466433,45.38226790876968,20.51076132348217,64.58400256986829,97.33376164471571,24.57255862512046,14.495663347253453,28.288628332797945,20.46659171217475,46.85592675875361,20.51076132348217,42.876646321876,2.6823000321233534,Other
BURL,0.12562957638674183,0.04338931198790967,-0.04498227928053933,-0.010011491541329368,-0.016426988184360874,326.32000732421875,331.3266623059714,-0.015110932959355824,0.6856292149794434,0.2900613619016437,0.7031634809784081,0.5238095238095238,20,True,False,337.3030029296875,333.75550231933596,327.1663330078125,318.89720031738284,0.625,0.25,-0.08853078466733542,0.08712743359393094,0.02795740270831759,0.02943209949908068,0.9828961233924797,1.0903434479933563,0.09167320336669557,69.1234339865082,76.05203983295857,61.94587214905236,54.54946996466431,87.73690973337617,57.75778991326695,57.01092194025057,79.98715065852875,36.985022486347574,23.972052682300035,38.0701895277867,45.466591712174754,23.590587857372313,57.75778991326695,71.44233858014778,20.02891101831031,DEPARTMENT STORES
SBLK,0.1345068103867201,0.10471909769465414,0.00903117027267255,0.016963171126103523,0.014444919029388598,24.579999923706055,24.165610398817286,0.01714790224827302,0.11159182482338632,0.4979911350818336,0.02081689160723474,0.5555555555555556,22,True,True,24.521000099182128,24.186999893188478,23.662333170572918,23.91746570587158,0.375,0.125,-0.17489903719185582,0.03780972742979784,0.03135982588530322,0.031878412610148524,0.9498421562600932,0.7614088971390527,0.10028264174774815,69.11439929328621,62.21088981689688,74.13668486990042,79.54946996466433,56.88242852553806,96.00064246707356,43.06938644394475,80.69386443944748,37.83528750401542,37.81320269836171,25.879376806938645,20.46659171217475,26.216672020558946,96.00064246707356,59.65306778027626,19.322197237391585,MARINE SHIPPING
MARA,0.06273762535105548,0.39401492107810376,-0.004452291994536456,-0.05254236233367981,-0.03951890245526067,11.180000305175781,10.464035110127643,0.06842152071481387,0.33460959644383625,0.9170315690132577,0.03954781314927496,0.4603174603174603,24,True,True,11.343000125885009,10.1510000705719,9.671000035603841,9.178400011062623,0.5,0.25,-0.3602661857199062,0.0260726785761225,0.06926214650179362,0.06941605180306101,1.1494163131905635,0.712261858768964,0.030678486193841285,69.09311757147447,75.05220044972695,59.57677481529072,79.54946996466433,51.28493414712496,99.34147124959846,46.900096370061036,71.44233858014776,41.186556376485704,24.97189206553164,40.43928686154835,20.46659171217475,53.00754898811436,99.34147124959846,50.65049791198201,28.573723096691296,CRYPTO MINING
ACR,0.0526586735272133,0.08342187674189985,0.01543822047411482,0.008407521368295355,0.0004906883853600598,20.389999389648438,19.78227721559672,0.030720536742482627,0.439820739361765,0.8766061082396004,0.020426744781148417,0.6031746031746031,16,True,True,20.154999923706054,19.661000061035157,19.444000053405762,19.178600044250487,0.375,0.125,-0.08401645791687438,0.06723591935255778,0.019195766449420688,0.017435028538201978,2.172363445378151,0.7091841633858593,0.020903581682686148,69.07745743655637,66.15804690009637,63.178605846450374,79.54946996466433,69.2499196916158,73.09669129457114,64.81689688403469,69.49887568262126,32.743735946032764,33.86604561516222,36.8374558303887,20.46659171217475,13.849180854481208,73.09669129457114,32.428525538066175,30.517185994217794,Other
IDT,0.08639023113554581,0.1062842916520391,0.007683398014408359,0.022412739824642883,0.01293682481369561,52.459999084472656,50.75837769311286,0.03352395148733601,0.21488200505172603,0.8603796764821797,0.03907503290659822,0.47619047619047616,21,True,True,51.72200012207031,50.50699996948242,49.5882687886556,49.81839088439941,0.625,0.125,-0.09999999272312941,0.0959358855592572,0.02356573062060332,0.023732378735849487,1.7937973181440607,0.919436630247293,0.05361757420857627,69.06219884355927,65.21040796659172,53.95920334082878,79.54946996466433,86.35560552521684,52.18438805011243,70.55894635399936,75.05621586893672,33.457275939608095,34.81368454866688,46.05685833601028,20.46659171217475,15.832797944105366,52.18438805011243,46.85994217796338,24.959845807902344,Other
APEI,0.3497513762222862,-0.004192901317769938,-0.04952478172833199,0.018948898807890028,0.02425873202345384,57.0,57.239876648372906,-0.004190726158382191,0.8599559023968243,0.06281493918686246,0.34198157120776435,0.5396825396825397,22,True,True,58.49599990844727,58.021999740600585,57.31199989318848,52.735799865722655,0.5,0.0,-0.08560629366123433,0.21643310410130043,0.03400922302157337,0.036196754092261904,0.8924308128132491,0.7946042495143091,0.30903401930772534,69.05918727915196,76.71458400256986,71.24959845807902,79.54946996466433,81.11146803726308,15.563764857051076,42.86058464503694,92.51525859299711,23.2739720526823,23.309508512688723,28.766463218760038,20.46659171217475,9.60889816896884,15.563764857051076,63.13845165435271,7.500803083841953,Other
VC,0.21312855100883357,0.28817029524010224,0.11632956184540867,0.034186451660010476,-0.004837743336677946,113.13999938964844,99.07564088315564,0.14195576613104652,0.001487752643554608,0.750912140772288,0.013453079258791346,0.5873015873015873,25,True,True,101.72799987792969,97.14249992370605,93.73999989827475,94.25986541748047,0.375,0.25,-0.2012217831403481,0.14246361761996407,0.04031156576827881,0.04143412079728956,1.9390390296349649,1.4906395507836778,0.17653263485357862,69.05798265338902,63.467716029553486,87.09042724060393,79.54946996466433,53.445229681978795,31.304208159331836,84.16318663668487,86.31545133311917,30.110624799229043,36.55637648570511,12.925634436235143,20.46659171217475,38.792964985544494,31.304208159331836,56.43270157404433,13.700610343719886,Other
FCN,0.010984176438592569,0.08606319113116234,-0.010853867254163634,-0.0010798971465322464,0.004179581448830461,185.0,180.37009962808767,0.025668890694515913,0.2584091891394646,0.4586720448795688,0.24226287323208998,0.5873015873015873,20,True,True,182.9790008544922,181.4574996948242,177.20999959309896,171.56679901123047,0.625,0.125,-0.1458003559411172,0.0694794899296441,0.02620974233733896,0.025926632678646838,2.0869927350864628,0.5430575176388619,-0.019513739156971268,69.05557340186316,63.640379055573405,72.26951493735946,79.54946996466433,79.82653389013814,71.13716672020558,54.46514616125924,58.38419530999036,33.320952457436555,36.38371345968519,27.7465467394796,20.46659171217475,22.361869579184066,71.13716672020558,23.618695791840665,41.6318663668487,Other
PRK,0.07842909241752533,0.08694829313975112,0.0029046125349880027,-0.002945391422542189,0.004480155317022726,172.63999938964844,169.81686438457274,0.01662458563998883,0.0014935471914905227,0.6240113768361988,0.014366710240939842,0.6349206349206349,21,True,False,172.51099853515626,170.1509994506836,165.7603327433268,165.94234313964844,0.5,0.5,-0.1329028822148675,0.0491626051790211,0.023991056918271837,0.02708774719158191,2.10520953479431,1.4861359598348325,0.045896595665487455,69.01943462897526,52.4092515258593,78.51349180854481,54.54946996466431,74.66270478637969,87.7449405717957,85.9058785737231,73.93189849020237,46.95008833922261,47.61484098939929,21.50256986829425,45.466591712174754,54.34869900417604,87.7449405717957,54.657886283327976,26.084163186636683,Other
HTB,0.08403475937110341,0.08751487210331343,0.026487100457549612,-0.011884167060665227,0.024647063584924706,45.72999954223633,44.57365663535778,0.025942294040136874,0.12050257470981172,0.5820296478295384,0.024000791910057245,0.5238095238095238,17,True,True,45.15900001525879,44.60350017547607,43.737666829427084,43.40120315551758,0.5,0.125,-0.06615221044983643,0.05989545847861622,0.025368159086423914,0.027584273904108704,1.742931182795699,0.7346482093876556,0.051333158926256756,69.01742691937038,59.982332155477025,53.57773851590106,79.54946996466433,83.67330549309347,79.28043687761003,60.95406360424028,74.78316736267267,36.08797783488596,40.041760359781556,46.438323160938,20.46659171217475,11.480083520719564,79.28043687761003,38.68454866688082,25.232894314166398,Other
IVT,0.1532760818798896,0.09000506393854138,0.014488324309488612,0.017939931441646344,0.012303954061232993,32.90999984741211,31.879135980480797,0.032336631317815445,0.6775545709132849,0.8831429514923561,0.04383341187522526,0.5555555555555556,7,True,True,32.357999610900876,31.7419997215271,31.416937573750815,31.129115524291993,0.375,0.25,-0.04186339862516123,0.07006640378053117,0.01767998646302205,0.017806143200957417,1.4295833457782026,0.48727836343233893,0.11848570887181928,69.01481689688404,77.10809508512689,48.57452618053325,79.54946996466433,73.55444908448442,70.71956312238997,41.79248313523932,82.34821715387086,31.244378413106325,22.915997430131704,51.44153549630582,20.46659171217475,18.68374558303887,70.71956312238997,30.87857372309669,17.6678445229682,Other
KNF,0.29610739571899625,0.10847886419810399,0.008622670087285329,0.0062252751698565765,-0.0028042624309706685,88.9000015258789,85.81263260311775,0.03597802362083677,0.1961841110637602,0.632216873028681,0.1517453918808616,0.5873015873015873,26,False,True,87.94200057983399,84.26350059509278,83.93500035603842,84.68340026855469,0.5,0.375,-0.21347235604988163,0.07277907081858938,0.04233879078374306,0.04380525357180526,1.3385419702170747,0.5226444850381088,0.25700829320220725,69.00638451654353,71.04079665917122,89.29489238676518,54.54946996466431,64.02987471892065,68.64760681015099,41.36684869900418,90.63604240282686,34.91607773851591,28.983295856087377,10.721169290073885,45.46659171217475,53.14407324124639,68.64760681015099,34.677160295534854,9.380019274012206,Other
GRDN,0.2766745699766496,0.11036301155163147,0.05302609170290647,0.025966974649031353,0.009582129711892371,37.93000030517578,37.19109695150582,0.019867748311737928,0.7184234588882307,0.008347919029506738,0.12153706215493691,0.5714285714285714,30,False,False,37.14600028991699,37.95000019073486,37.02766672770182,35.504600028991696,0.375,0.25,-0.11389916099185504,0.09815984593591945,0.038757886718846,0.0388912053980631,1.9388830668282986,0.6792357523880798,0.23816168897854073,68.97586733054932,83.05091551557983,92.43896562801157,29.54946996466431,65.27465467394796,50.69065210407967,60.777385159010606,89.7687118535175,29.394474783167365,16.973176999678767,7.577096048827498,70.46659171217475,26.96353999357533,50.69065210407967,33.062961773209125,10.247349823321555,Other
XFOR,0.13783783348395587,0.04207922720275754,0.00959231681563349,-0.016355179492972837,0.02433087624915959,4.210000038146973,4.15237753146718,0.013876991252149605,0.44430223474484465,0.17885289944118674,0.014312596719843636,0.5873015873015873,31,True,True,4.234000015258789,4.160000026226044,4.127333370844523,3.8932000303268435,0.5,0.25,-0.2524999976158142,0.1685068749835208,0.06167216993925739,0.05666780792604639,1.8728079127638753,0.8980351785069925,0.10351317933429635,68.97426116286542,64.88917442981047,94.88435592675876,79.54946996466433,59.99036299389656,24.076453581753935,70.75971731448763,81.04722132990683,28.057741728236426,35.13491808544812,5.131705750080309,20.46659171217475,44.302120141342755,24.076453581753935,44.8442017346611,18.968840346932218,Other
SGML,0.5261606153441352,0.979923423417263,-0.027242921846549913,0.027281708394018115,0.0518028706322662,20.709999084472656,17.550983754691106,0.17999078421670772,0.3276124945665345,0.8900402568386832,0.10069436402547928,0.49206349206349204,29,True,True,20.127000045776366,17.065500020980835,14.846166706085205,14.173100032806396,0.5,0.375,-0.4474648984368947,0.09620962363763579,0.1041213165845993,0.08383805755511918,1.0384655237807772,0.4074008939041269,0.4801215983972992,68.97004497269515,84.10697076774815,75.93559267587537,79.54946996466433,46.811757147446194,52.05589463539994,27.83488596209444,96.09701252810794,30.655918727915193,15.91712174751044,24.0804690009637,20.46659171217475,70.36219081272085,52.05589463539994,38.427561837455826,3.9190491487311276,Other
SABR,0.4603174978613286,0.2105263529391835,-0.06122449103716459,0.05142859050205776,0.010989000192372348,1.840000033378601,1.6946307833703984,0.08578225501078311,0.5194536858597802,0.7709725943057681,0.01160771914467376,0.47619047619047616,25,True,True,1.815000021457672,1.6485000133514405,1.593166673183441,1.493100004196167,0.5,0.125,-0.3849624118781208,0.1001131461299076,0.07144697177921325,0.06618788866404178,1.6438788851409165,0.5925389389494081,0.4162647413192929,68.96020719563123,80.23610664953421,65.72438162544171,79.54946996466433,49.89559910054609,49.59845807902345,51.493735946032764,95.16543527144233,28.612271121105042,19.787985865724384,34.291680051397364,20.46659171217475,45.25778991326695,49.59845807902345,32.179569547060716,4.850626405396723,Other
DCOM,0.09997229367127226,0.1053249622164128,-0.003864184140693365,-0.03347616483374244,0.02266928921241691,36.09000015258789,35.39392709715916,0.019666454460336023,0.0722691528349279,0.6775985076812482,0.024531931280174203,0.5873015873015873,20,True,True,36.25863838195801,35.46177368164062,34.470242436726885,33.81266609191894,0.625,0.375,-0.1262375887199187,0.15281179332183575,0.03172886764016828,0.03652812809678757,2.8517261118450024,1.0112183572703255,0.06678991262944302,68.95157404433023,60.331673626726634,72.26951493735946,79.54946996466433,82.64535817539351,28.140057822036617,81.89849020237713,76.95149373594603,32.7415274654674,39.69241888853197,27.7465467394796,20.46659171217475,41.563604240282686,28.140057822036617,42.314487632508836,23.06456794089303,Other
AWR,0.090997133525495,0.05619176173695005,0.019144260936853945,-0.018316872537561077,-0.0011334084263252817,79.31999969482422,77.30539726238553,0.026060307608288272,0.6693741868133001,0.29543640101300106,0.11378294202039868,0.5238095238095238,16,True,True,77.7040008544922,77.40450057983398,76.1966672261556,75.48252502441406,0.625,0.25,-0.061568372081064415,0.09073788152931316,0.02256076127559782,0.025745531000791095,1.4271363601126643,0.4506655381396871,0.058085502197619605,68.94615322839705,73.93189849020237,51.41342756183746,79.54946996466433,91.1901702537745,55.493093478959196,40.16222293607453,75.74686797301638,30.81954706071314,26.092194025056216,48.60263411500161,20.46659171217475,20.137327336973982,55.493093478959196,29.392868615483458,24.26919370382268,Other
PEBO,0.0929158164233297,0.07644308334667387,0.0064177721276931,-0.003178289754743958,0.010840870797112991,34.5,33.8244607948239,0.019971913499933082,0.1346293805588666,0.5697747997753059,0.020591367224943802,0.49206349206349204,24,True,True,34.195000076293944,33.94249992370605,33.24066664377848,33.01840007781983,0.5,0.25,-0.0889409271031225,0.06621567009931299,0.019011086626764262,0.02140787570866492,1.203814478636263,0.7406201938193584,0.05994630503121935,68.94314166398972,59.48040475425634,66.969161580469,79.54946996466433,80.67780276260842,73.99614519755863,49.95181496948281,75.98779312560231,36.526060070671384,40.54368776100225,33.04690009637006,20.46659171217475,23.614680372630904,73.99614519755863,50.18470928364921,24.02826855123675,Other
NMFCZ,0.024593052638192527,0.011843633555631441,0.0027386422647422345,-0.0007797449536499403,-0.0015582748503489214,25.6299991607666,25.496026521972528,0.005254647765549496,0.8315150240579163,0.8796329914898116,0.007842010158913837,0.4126984126984127,0,True,True,25.57599983215332,25.48650016784668,25.41833349863688,25.337280082702637,0.625,0.125,-0.005535835979788893,0.04475328477310226,0.003877839654857003,0.003979715318453079,2.127380662559224,1.9182750932402715,-0.006315395948251452,68.9333038869258,65.01766784452296,13.821072920012849,79.54946996466433,95.80790234500482,91.58368133633151,88.09026662383553,63.34725345326052,44.18205910697077,35.006424670735626,86.1949887568262,20.46659171217475,6.380501124317379,91.58368133633151,56.48891744298104,36.668808223578544,Other
NKLR,0.239713710048895,0.5331858091995181,0.09478671593431609,-0.1023316040573902,-0.04545459919276595,6.929999828338623,5.867564836101825,0.18106915252131026,0.28795835502651984,0.8489371796845048,0.024633256795768922,0.49206349206349204,29,True,True,6.496000003814697,5.542000007629395,5.240666659673055,4.885399999618531,0.5,0.25,-0.30178568706828673,0.22431577238744319,0.08967805283918555,0.09405277986879379,1.7967380693845765,1.0423276480761765,0.20231581107789065,68.91483295856088,77.83087054288467,75.93559267587537,79.54946996466433,55.74204946996466,14.664310954063604,74.96787664632188,88.09829746225506,27.28678123996145,22.193221972373916,24.0804690009637,20.46659171217475,48.55043366527466,14.664310954063604,51.15644073241246,11.917764214584002,ELECTRIFICATION
SGC,0.19230815992378317,0.14328661029731324,0.007060893578531166,0.007060893578531166,-0.029761936620557813,11.40999984741211,10.95836460644246,0.04121374467720587,0.5565518941213141,0.9018967054292178,0.020268841868355175,0.42857142857142855,20,True,True,11.28499994277954,10.849499940872192,10.619666576385498,10.43759994506836,0.5,0.0,-0.06072109541167741,0.12908598228902482,0.02727454364929932,0.03105045764666274,1.3141375838207254,1.1019240633993235,0.1563403233614407,68.91282524895598,77.16029553485383,41.31866366848699,79.54946996466433,84.23546418246065,36.31545133311918,67.12977834885962,85.12688724702859,29.872309669129457,22.863796980404757,58.69739800835207,20.46659171217475,6.484902023771282,36.31545133311918,61.88564086090588,14.889174429810472,Other
CTRN,0.16092495334917,0.16229621154527585,-0.0012179772764531957,-0.003241487954490724,-0.028819563538692708,49.20000076293945,47.60735194901384,0.03345384165939951,0.1267914526772458,0.7926649957126383,0.0480054704824351,0.5396825396825397,29,True,True,49.21699981689453,46.61999988555908,46.28033332824707,46.42479995727539,0.5,0.125,-0.18660471192648193,0.13591072554261058,0.05744916247363975,0.05574912473245753,1.9506749661117304,0.5213435546736873,0.1259038401951033,68.9094121426277,68.47895920334082,86.29537423707035,79.54946996466433,67.18599421779633,33.504657886283326,51.9675554127851,82.87825248955991,24.671739479601673,31.545133311917766,13.720687439768714,20.46659171217475,27.967394796016702,33.504657886283326,23.980083520719564,17.137809187279153,Other
GME,0.04956632830726072,0.1497737289053502,0.0388389533318715,0.015993587159921305,0.018436836489237125,25.40999984741211,24.274426606620608,0.046780641174106456,0.004766224413362516,0.8529332498805827,-0.0031873976580009,0.5555555555555556,26,True,True,24.896000099182128,23.96500015258789,23.630333455403647,23.768600120544434,0.625,0.25,-0.14506769611841647,0.08123443089508084,0.033342584419017066,0.03411030919851188,1.6850462817060352,0.8774210165942987,0.017904521882731728,68.90037744940572,49.726951493735946,84.9743013170575,79.54946996466433,79.90684227433346,61.88564086090588,67.2020558946354,68.95277867009317,36.55758111146804,50.29714102152265,15.041760359781563,20.46659171217475,31.420655316415036,61.88564086090588,46.49052361066495,31.063283006745905,MEME
CCEL,0.17919071639407477,0.23262839705063967,0.14606741272038148,0.043478218451048795,0.11171657735389943,4.079999923706055,3.5948402480068147,0.1349600099665737,0.14752112389221828,0.34738469518273163,0.004694220393941882,0.6031746031746031,25,True,True,3.6799999952316282,3.6185000061988832,3.4453333298365276,3.381799998283386,0.375,0.25,-0.16473986328279502,0.1811740126378604,0.0747330003376369,0.08333332220268051,1.2942368742368742,2.1286016881499537,0.14361858798911217,68.86905717956955,67.4349502088018,88.53196273690975,79.54946996466433,58.31994860263411,21.52264696434308,74.8955991005461,84.08287825248955,28.826694506906524,32.58914230645679,11.484098939929329,20.46659171217475,33.918246064889175,21.52264696434308,70.53485383874077,15.933183424349501,Other
PNW,0.09123858487165859,0.027184261391361528,0.01406217193245727,-0.010149786885818973,0.0009775021616617193,102.4000015258789,102.12039613695504,0.002737997496101432,0.636785421924408,0.13128883032817254,0.15156446697158923,0.5238095238095238,15,True,False,102.65800094604492,102.53250007629394,101.53433303833008,101.09740005493164,0.5,0.25,-0.056364038463161084,0.048595209368967066,0.016598521188349764,0.018401220166665015,1.3001341125236259,1.0008235927568156,0.05831966978707624,68.84476389335046,70.96851911339543,49.45791840668166,54.54946996466431,84.57275939608095,88.25891423064569,64.08609058785737,75.81111468037263,41.817177963379386,29.055573401863153,50.5581432701574,45.466591712174754,19.71972373915837,88.25891423064569,59.45229681978799,24.204946996466433,Other
OPRT,0.022491285966245705,0.3191963888951864,0.038664286112348366,0.02961673921126811,0.02426340848325537,5.909999847412109,5.340974812065025,0.10653954668756009,0.01798487457754477,0.9352223710172053,-0.003398138234326001,0.6190476190476191,32,True,True,5.661999988555908,5.2025000095367435,4.96100001335144,5.0124000072479244,0.375,0.25,-0.2854671341650594,0.06872691215134938,0.04642623764385557,0.04422285545911593,2.708871403106697,1.2515028049973254,-0.00835375954816561,68.83492611628654,53.38098297462255,97.75939608095085,79.54946996466433,45.08512688724703,71.77963379376807,86.83745583038869,62.68872470285898,37.86660777385159,46.64310954063604,2.2566655958882107,20.46659171217475,47.15306778027626,71.77963379376807,48.136845486668804,37.32733697398009,FINTECH
