Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,r_squared,r_squared_15d,slope,sma30w_dist,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
ANDG,0.737743832641371,0.29238932111621957,0.06505249771429741,0.037805514633885574,0.0147303720411313,36.5099983215332,33.69062673992454,0.08368415355917415,29.663711412613893,0.2307967069153749,32.20666656494141,18.34000015258789,0.9907305353201652,0.5536169498524768,7928430.338101387,0.9266012750051714,0.07315388350568747,0.2790044107561654,0.0,4.25,0.6190476190476191,30,True,True,34.97699966430664,34.30299978256225,32.20666656494141,29.36859996795654,0.625,0.0,-0.12708234398891505,0.07524637835079162,0.06054029809545457,0.05721525235954269,3.7601178278688523,0.6391691554335835,0.6304099679187586,86.0437439691219,95.44065615953683,96.77549051141847,80.44789321325185,79.78047603731103,74.87938243808298,64.58668382116436,96.8639433901576,16.854696043743967,4.583467352846575,3.2405918301704726,19.568189128337085,16.552750080411705,74.87938243808298,20.01447410743004,3.1521389514313283,Other
LGN,0.9205922440549654,0.5805379459461025,0.0927687932152893,-0.02327170559831367,0.025143646211579766,99.88999938964844,83.24387386698086,0.19996817482650037,67.77289357393497,0.4738930879596605,74.0451665242513,29.719999313354492,2.361036396281594,2.275081947201588,141610348.942041,0.7171651013862677,0.8806644200715417,0.7039324202662057,0.9118495961687725,11.17,0.6984126984126984,29,True,True,91.01949996948242,82.36074981689453,74.0451665242513,65.49909996032714,0.75,0.0,-0.15882855343983512,0.09606751564627379,0.04887334295300011,0.046991699046739756,2.9098804143232306,0.8705379174965016,0.8019645244575642,85.74320521067867,95.03055644901897,97.1132196847861,80.44789321325185,79.06079125120618,62.399485365069154,74.32454165326472,98.19877774203924,17.495577356063045,4.993567063364426,2.9028626568028306,19.568189128337085,21.28899967835317,62.399485365069154,32.614988742360886,1.8173045995496944,ENGINEERING & CONSTRUCTION
DIOD,0.8231059163700513,0.3411581084795756,0.024931065224938,-0.039982759738308817,-0.01048043977406312,111.41000366210938,100.41272934199137,0.10952071905806753,83.91683596699905,0.3276239788869332,91.8576665242513,42.36000061035156,1.6300755915212142,1.4896090203823324,69804773.21382599,0.716300242557366,0.8163206028942236,0.7658765350801788,0.7352592023221282,7.65,0.5873015873015873,26,True,True,107.55899963378906,101.32899971008301,91.8576665242513,81.71580001831055,0.875,0.125,-0.20961536505283454,0.06469457527778004,0.045706491247426255,0.047503875106579864,1.4337599771440817,1.5144566466414071,0.7104995585588301,85.48106304277903,93.73190736571244,88.79060791251206,80.44789321325185,73.26712769379222,82.1646831778707,76.9379221614667,97.61981344483756,25.758885493727888,6.292216146670955,11.225474429076874,19.568189128337085,34.87857832100354,82.1646831778707,58.788999678353164,2.396268896751367,POWER SEMICONDUCTORS
FFIV,0.27010838481272537,0.2215934638615051,0.07304581771442177,0.038150284982571545,0.026114457285163168,354.0299987792969,320.5604027507126,0.10440963931097957,301.3003094657184,0.1750070864748913,309.9223337809245,223.99000549316406,0.5805615880039857,0.31088232376090635,253750892.89663696,0.7647290193456803,0.6942708787259753,0.9442410901211741,0.2808904096779316,5.51,0.6190476190476191,27,True,True,328.66599731445314,317.0864990234375,309.9223337809245,300.27760009765626,0.625,0.0,-0.0730534667036472,0.07423546642280066,0.030823998032366868,0.03251417983539021,2.351291503650857,0.862106078547809,0.19165859319336462,85.38396590543583,90.85316822129302,93.17706658089418,80.44789321325185,87.61257639112254,75.55484078481827,72.1132196847861,87.18237375361852,19.817465422965583,9.170955291090381,6.839015760694757,19.568189128337085,8.720649726600193,75.55484078481827,34.16693470569315,12.833708587970408,CYBER SECURITY
INGN,0.2558139157968725,0.10900474968986752,0.007173628728830772,-0.012658249071425041,-0.02364396035341127,7.019999980926514,6.917473986212515,0.014821305424255556,6.640957589756837,0.05707646616420497,6.74366668065389,5.590000152587891,0.2558139157968725,0.12500003820810704,2312245.392822909,0.7825019140886383,0.014614314087215715,0.02218509986195513,0.04713603097157858,1.41,0.6031746031746031,26,True,True,7.103000020980835,6.926500010490417,6.74366668065389,6.550199995040893,0.5,0.5,-0.08823534774120141,0.035396774636804726,0.050411407925172805,0.050803826252377525,2.325941898306335,2.4447321532808375,0.17824703946963333,85.27038436796397,81.75860405275009,90.17770987455773,80.44789321325185,77.64554519137987,97.95754261820521,91.27532968800257,86.6677388227726,33.049614023801865,18.265519459633325,9.8383724670312,19.568189128337085,50.5106143454487,97.95754261820521,53.65069154068832,13.348343518816339,Other
NYAX,0.27028933684436235,0.20320855308163344,0.02534888562166635,-0.02689549832713224,-0.004837574035972992,72.0,67.38434005529804,0.06849751649885094,61.65918472777243,0.1677092442574882,63.777133051554365,39.720001220703125,0.812688766043433,0.7077798923289026,2151759.1862884522,0.6654131918469298,0.9202467889521875,0.25902667774399674,0.33624750531051395,6.36,0.5714285714285714,23,True,True,70.55599975585938,67.02869968414306,63.777133051554365,61.21767990112305,0.75,0.125,-0.1178775709502551,0.0656561913762713,0.022335196782631756,0.027673622918507407,5.7990955245530955,1.687031779581525,0.191828368502334,84.754342232229,87.46783531682213,79.49501447410742,80.44789321325185,85.3007397877131,81.36056609842393,92.44934062399486,87.19845609520746,26.375241235123834,12.556288195561274,20.521067867481506,19.568189128337085,21.433740752653588,81.36056609842393,45.899002894821486,12.817626246381472,Other
NRXS,0.8807338436146968,0.1988303547277985,-0.012048238454422584,-0.06923956654909014,-0.06818186005284872,8.199999809265137,7.834894293910077,0.046599928685553516,6.859679531499254,0.19539109248634848,7.5213333447774255,2.0,3.0999999046325684,3.0999999046325684,1595688.5622788905,0.8484353919344905,0.693761033863589,0.0551876919015029,0.6589115486560515,1.72,0.6031746031746031,30,True,True,8.151000022888184,7.71800000667572,7.5213333447774255,7.159600009918213,0.625,0.25,-0.141048857181758,0.07750987788936356,0.07765449238532701,0.08439894118223486,2.41358977814131,0.7626992601208936,0.7645680266755327,84.68498713412671,90.61997426825346,95.87487938243808,80.44789321325185,77.64152460598262,73.49630106143454,67.85139916371824,98.00578964297202,21.780315213895143,9.404149244129947,4.141202959150852,19.568189128337085,35.85558057253136,73.49630106143454,29.438726278546156,2.0102926986169183,Other
DAC,0.31787197222272423,0.1704921649458961,0.09144715482957998,0.029438799047649938,0.017842296319052306,134.6300048828125,122.35369451409952,0.10033461120618892,115.31468795622163,0.16750092524140364,118.87466710408529,81.72981262207031,0.6472569869376774,0.6472569869376774,10854754.947259521,0.6784090778937611,0.8179387116905545,0.28547695558375114,0.30203294523588053,6.49,0.5873015873015873,24,True,True,125.00600051879883,121.14500045776367,118.87466710408529,116.4750001525879,0.625,0.375,-0.09511329147873768,0.056576185788471366,0.02527787166804838,0.02402881124677357,2.227349836184929,1.0276430173943352,0.23647200444193311,84.67955934384045,87.51608234158893,84.0422965583789,80.44789321325185,84.77404310067546,87.6648440012866,77.39626889675137,89.04792537793502,28.596212608555803,12.508041170794467,15.973785783210035,19.568189128337085,41.27532968800257,87.6648440012866,40.833065294306856,10.968156963653907,Other
MRVL,1.0669722485648678,0.3240718936062601,0.039533185115045076,-0.011733889545686048,0.06324611413910283,170.1300048828125,151.54533698190127,0.12263437642512719,123.45075289204486,0.37812043180966004,138.9595095316569,59.48917770385742,1.85984798327076,1.85984798327076,4056374766.6154175,0.8671683102915255,0.5122711794954651,1.6689486972381076,0.7424504996024739,7.77,0.6349206349206349,28,True,True,163.28099975585937,154.5970001220703,138.9595095316569,118.58608047485352,0.625,0.0,-0.108075141526528,0.11835641849099202,0.05150648678024752,0.055969769940041623,2.240291122807556,0.7759584767974171,0.9393031896704771,84.59914763589578,96.6870376326793,95.27983274364748,80.44789321325185,82.8200385976198,50.19298809906723,67.67449340623995,98.58475394017368,14.75635252492763,3.3370858797040848,4.73624959794146,19.568189128337085,13.513187520102926,50.19298809906723,30.870054679961402,1.431328401415246,AI
AXTI,3.1901331902146493,0.8130258656444371,0.09773585481463738,0.10998758540402166,0.07323374447058884,116.36000061035156,85.64107827278123,0.35869378290316944,62.90713480805788,0.8497107039668704,73.98933359781901,1.25,92.08800048828125,92.08800048828125,1082560626.5864556,0.8493956381710455,0.6392832022931971,1.1905770029889824,2.4483167358020954,7.7,0.5873015873015873,33,True,True,92.83100051879883,84.07150039672851,73.98933359781901,63.887000198364255,0.625,0.125,-0.38646989800422893,0.06286440343378384,0.13295112041717733,0.10665785687599881,1.6244232065797806,1.0293435497263494,2.9313245093490594,84.49340623994854,98.504342232229,95.89900289482148,80.44789321325185,52.82647153425538,83.579929237697,71.47796719202316,99.85525892569959,24.481746542296555,1.5197812801543904,4.117079446767449,19.568189128337085,49.89144419427468,83.579929237697,46.91219041492442,0.16082341588935348,OPTICAL NETWORK INFRA
ITRN,0.33009290911195477,0.13802762912365277,0.04314330533036839,0.0346408717383334,0.03358777805955703,60.93000030517578,56.52372670072181,0.07795440714275663,51.999676087851334,0.17173807394948054,54.82900021870931,31.010892868041992,0.9647934860968375,0.7832811772372776,6818564.291553497,0.9042104650246366,0.6887122540474572,0.23507906031864945,0.3559717181800236,6.23,0.6031746031746031,21,True,True,57.920000076293945,56.738000106811526,54.82900021870931,52.17068244934082,0.625,0.0,-0.06665299230639855,0.06478857629268014,0.024271783467480632,0.02696302087888242,1.9699764521193093,1.0781682375215862,0.2479381002767958,84.27388227725956,90.21389514313285,76.73689289160501,80.44789321325185,88.51318752010292,82.05210678674814,76.9620456738501,89.64297201672564,23.688887101962045,9.810228369250563,23.279189449983917,19.568189128337085,7.820038597619813,82.05210678674814,43.936957220971365,10.3731103248633,Other
LINC,0.6905931681465132,0.09520311628832763,0.08986844869199832,-0.005555555555555556,0.014739264135356882,44.75,41.688526621053114,0.07343683327490906,38.04056618659793,0.1763757610885895,41.228000005086265,17.799999237060547,1.514045051576638,1.139101330630952,18251800.233837128,0.7605358173349697,0.5903963816943507,0.2194263591744384,0.5131875518026975,3.01,0.6031746031746031,28,True,True,42.18999977111817,41.28999996185303,41.228000005086265,39.859400024414064,0.375,0.25,-0.08278608887958475,0.06241537298261448,0.04130884421104608,0.04079808678897209,1.509385526774306,1.7655173052265163,0.5861716216548222,84.20573335477646,88.08700546799614,93.84046317143776,80.44789321325185,66.51254422643937,84.0302348021872,80.27500804117079,96.33322611772273,25.61193309745899,11.937118044387264,6.175619170151174,19.568189128337085,27.122869089739467,84.0302348021872,59.26342875522676,3.6828562238661946,Other
VSAT,0.512748573527385,0.24462226019965277,0.09699157742096098,0.040267443708561224,0.055480177952488184,70.01000213623047,61.97265132176012,0.12969189865285366,54.51970451094725,0.28412291967159975,58.694000498453775,8.729999542236328,7.01947374653542,6.2249747335346255,90807695.25911446,0.7735275399714666,0.3571614863888531,0.36703535049192376,0.5696723218974756,6.13,0.5873015873015873,28,True,True,64.00600128173828,62.59250068664551,58.694000498453775,54.1602001953125,0.625,0.0,-0.16116649814516562,0.08705228388496146,0.048752598465247224,0.04772777950002753,2.0175561338676937,1.0468780125453319,0.4193118150705807,84.10481666130589,92.44129945320037,92.45336120939209,80.44789321325185,74.7386619491798,67.91572853007398,76.55194596333226,94.01736892891604,20.861812479897075,7.582824059183017,7.562721132196848,19.568189128337085,21.594564168542938,67.91572853007398,42.65841106465101,5.998713412672886,COMMUNICATION EQUIPMENT
SYRE,1.2098056593663964,0.4631506498223998,0.08556344785960324,0.028013673547196062,0.026607383521530286,75.04499816894531,67.83558201818359,0.10627779605147655,55.68130583889761,0.34775930697589175,63.59983278910319,14.100000381469727,4.322340151676147,4.322340151676147,110154996.84943847,0.8497464148966515,0.05053672836699602,0.693739655563542,0.9160098927603612,6.31,0.6190476190476191,29,True,True,71.75749893188477,70.65624904632568,63.59983278910319,55.05129974365234,0.625,0.125,-0.09710278148243383,0.09691918806871601,0.07017324672604458,0.057549300705262436,1.4166720444427534,0.5293938877410669,1.0733143208558336,84.08350755870056,97.1011579285944,95.88292055323255,80.44789321325185,84.48456095207462,61.94917980057897,45.98745577356063,98.92248311354133,16.1717996140238,2.9229655837889994,4.133161788356385,19.568189128337085,18.23335477645545,61.94917980057897,28.46574461241557,1.0935992280476037,Other
ATLC,0.46198931240293517,0.3379081617792726,0.12078762535770035,0.0898226405960065,0.08258873529681014,84.80999755859375,74.06208298902702,0.1451203387185199,65.73400242500503,0.29019981181508375,68.86966641743977,47.41999816894531,0.7884858885155888,0.5456533480869261,5244853.631915283,0.6788346661992719,0.45554499115162117,0.46219612339857735,0.40430954044425327,6.98,0.5555555555555556,31,True,True,78.69199905395507,75.16399955749512,68.86966641743977,62.95259994506836,0.625,0.25,-0.18115077113939543,0.08429150194591377,0.051642960814630455,0.049733007809749034,1.614440645773979,2.4308410515632732,0.3716877615438296,84.04631714377614,91.4924412994532,90.86522997748472,80.44789321325185,71.77146992602123,69.50788034737857,84.51270504985526,93.0845931167578,26.37202476680605,8.531682212930203,9.150852364104214,19.568189128337085,41.725635252492765,69.50788034737857,60.28465744612416,6.931489224831136,Other
MARA,0.6054589214275344,0.35639409141778083,0.0938292192591587,-0.006907149227344471,0.018897620056897563,12.9399995803833,11.437395382328145,0.1313764321181745,10.439594025709631,0.2395117615221349,10.629666709899903,6.730000019073486,0.9227339589465172,-0.1789340487020166,537346640.7560724,0.7588102556675608,0.41859021291748627,0.07564804182257703,0.16085041095667266,4.82,0.5238095238095238,27,True,True,11.902999973297119,11.582000017166138,10.629666709899903,9.899200000762939,0.625,0.25,-0.17460313776012476,0.03973411978901556,0.0670489391212106,0.0637006085417278,1.4143977340130598,1.0381558102808912,0.5062957953939993,83.8024686394339,91.03811514956577,80.50016082341588,80.44789321325185,72.74445159215182,96.54229655837891,68.09263428755227,95.25570923126408,29.41741717594082,8.986008362817627,19.515921518173048,19.568189128337085,40.75265358636217,96.54229655837891,50.65133483435188,4.760373110324863,CRYPTO MINING
XOMA,0.7712473600560543,0.1401741283588465,0.02071146333233876,0.006971176109723902,0.01453132624890451,41.88999938964844,39.40590978357284,0.06303850411572386,34.656567096790944,0.20871750720882218,38.00700035095215,22.889999389648438,0.8300568154926375,0.7317072536096316,17037074.05885925,0.9328957043306508,0.4851525529174355,0.34343654759651693,0.3693271445524617,7.67,0.5714285714285714,27,True,True,41.3620002746582,40.29350032806396,38.00700035095215,33.786200256347655,0.75,0.0,-0.0558432018400835,0.08440728223334597,0.031138087242729578,0.03125531915004334,1.8114925829118436,0.26846402529902047,0.6618441091490631,83.7353248633001,92.79109038275973,88.99565776777098,80.44789321325185,93.55902219363139,69.41138629784497,44.290768735927955,97.16950788034738,16.11330009649405,7.2330331296236725,11.020424573817948,19.568189128337085,6.7907687359279505,69.41138629784497,14.723383724670311,2.846574461241557,Other
EVLV,0.2959559037830279,0.18288593047170235,-0.01260499683945113,-0.008438810359048985,-0.011220185472932168,7.050000190734863,6.766416214556028,0.04191051321507316,6.3404999196672245,0.11189973662279872,6.515000057220459,4.199999809265137,0.6785715502135663,0.5878378603328946,15410706.858093118,0.7744269183867036,0.6863144779687159,0.0323353502241331,0.09892967723228238,4.18,0.5396825396825397,27,True,True,7.060000038146972,6.778500056266784,6.515000057220459,6.073700037002563,0.875,0.0,-0.1623931324362654,0.05182653804860518,0.039762177042510304,0.03843060034888439,1.8111120973932109,1.1365444852224893,0.2159096086673167,83.54012544226441,85.30878095850757,83.81312319073658,80.44789321325185,79.96542296558378,90.97780636860728,76.58411064651014,88.22772595689933,27.293743969121905,14.715342553875843,16.202959150852365,19.568189128337085,21.79559343840463,90.97780636860728,47.03280797684143,11.78835638468961,AI
VRA,0.6046511584925439,0.067010243395867,0.009756088483765963,0.0,0.0,4.139999866485596,3.9751237422670083,0.04147697905991696,3.5254905687363043,0.17430462109264966,3.8416666905085246,1.7799999713897705,1.3258426590047685,1.2139036662721285,942317.1606583834,0.8647325866480746,0.0013046335277808639,0.029554532168464546,0.4428438209183098,3.39,0.5714285714285714,31,True,True,4.110000038146973,4.029500019550324,3.8416666905085246,3.5254000186920167,0.625,0.125,-0.16111109418633499,0.043724236134190575,0.052824972329412925,0.051414779020276656,1.5183944926987112,0.8173842832136593,0.5055379249206964,83.46594564168544,83.96590543583147,93.2494371180444,80.44789321325185,74.77082663235767,95.09488581537472,61.72402701833387,95.22354454808621,26.18466548729495,16.058218076551945,6.766645223544547,19.568189128337085,27.9470890961724,95.09488581537472,40.39080090061113,4.792537793502734,Other
VSH,0.7688345249409415,0.5246995713600942,0.12070653135576363,0.020858072693622873,0.051242656064016685,34.2599983215332,28.0868341920902,0.2197885346288506,23.228135478462505,0.4749353581693897,25.070999908447266,11.668808937072754,1.9360321611476905,1.6759307173119047,102821351.0702837,0.6114908477665271,0.8590915309281941,0.21247782868357482,0.8553295186221621,12.72,0.5714285714285714,27,True,True,30.392999839782714,28.076499938964844,25.070999908447266,22.06062614440918,0.75,0.0,-0.17507817423597993,0.09649359670178206,0.047231853775577086,0.04347010550194631,2.1483934654793693,1.0661559888288457,0.6595803057341229,83.45267770987454,91.14265036989386,88.99565776777098,80.44789321325185,76.70472820842716,62.25474429076874,78.05564490189772,97.13734319716951,21.104856867159857,8.881473142489545,11.020424573817948,19.568189128337085,23.6450627211322,62.25474429076874,42.36088774525571,2.8787391444194275,Other
SIF,2.0934580022335587,0.3065790039185349,0.23970037720735118,0.25775811642376356,0.2771704415916806,19.860000610351562,15.745969729806367,0.26127516762321296,13.75959369914525,0.44335661681531124,15.0396666208903,2.809999942779541,6.067616019488895,6.067616019488895,1320860.1191911697,0.5124267750790744,0.5378491700947969,0.08524577610320576,1.0145393655112076,4.84,0.5873015873015873,28,True,True,16.33499994277954,15.67699999809265,15.0396666208903,14.649199981689453,0.5,0.25,-0.22954982461343232,0.06035079245830587,0.08161515467034028,0.07344265784674588,1.6475070445880988,4.281645662739686,1.9023868003107014,83.4319716950788,86.65165648118366,92.45336120939209,80.44789321325185,57.63911225474429,85.47764554519138,86.80443872627855,99.59794146027662,29.337407526535863,13.372467031199742,7.562721132196848,19.568189128337085,47.86908973946606,85.47764554519138,61.547121260855576,0.418140881312319,Other
